sensor_id,is_sensor_unknown,timestamp,timestamp_tz,is_timestamp_missing,reported_temperature,reported_temperature_unit,temperature_c,reported_rainfall,reported_rainfall_unit,is_rainfall_negative_flag,rainfall_mm,humidity_percent
SEN029,False,2026-02-02 13:53:13,UTC,False,83.7,Fahrenheit,28.72,30.8,Millimeter,False,30.8,76.0
SEN038,False,2026-06-30 07:13:40,UTC,False,33.6,Celsius,33.6,26.2,Millimeter,False,26.2,65.0
SEN006,False,2026-08-27 00:09:10,unspecified,False,33.0,Celsius,33.0,44.6,Millimeter,False,44.6,80.0
SEN035,False,2026-07-01 04:22:30,IST,False,21.1,Celsius,21.1,1.48,Inch,False,37.59,84.0
SEN030,False,,unspecified,True,100.8,Fahrenheit,38.22,44.0,Millimeter,False,44.0,
SEN036,False,2026-08-30 08:28:51,UTC,False,87.8,Fahrenheit,31.0,2.1,Millimeter,True,2.1,64.0
SEN004,False,2026-04-04 01:18:04,UTC,False,34.3,Celsius,34.3,16.7,Millimeter,False,16.7,61.0
SEN008,False,2026-03-05 20:55:31,IST,False,22.5,Celsius,22.5,34.8,Millimeter,False,34.8,78.0
SEN034,False,,unspecified,True,20.3,Celsius,20.3,0.3,Millimeter,False,0.3,48.0
SEN017,False,2026-08-15 17:32:57,UTC,False,38.7,Celsius,38.7,1.33,Inch,False,33.78,53.0
SEN013,False,2026-03-31 00:19:26,UTC,False,86.7,Fahrenheit,30.39,35.5,Millimeter,False,35.5,37.0
SEN032,False,2026-01-07 11:14:58,UTC,False,21.3,Celsius,21.3,6.0,Millimeter,False,6.0,37.0
SEN032,False,2026-06-17 02:13:12,unspecified,False,17.8,Celsius,17.8,6.9,Millimeter,False,6.9,92.0
SEN043,False,2026-02-26 23:00:00,IST,False,87.8,Fahrenheit,31.0,1.4,Millimeter,False,1.4,35.0
SEN020,False,2026-06-19 06:25:34,IST,False,95.0,Fahrenheit,35.0,22.7,Millimeter,False,22.7,59.0
SEN029,False,2026-07-05 08:01:27,UTC,False,39.5,Celsius,39.5,34.9,Millimeter,False,34.9,57.0
SEN041,False,2026-06-19 20:16:53,UTC,False,18.1,Celsius,18.1,3.1,Millimeter,False,3.1,34.0
SEN001,False,2026-03-06 06:37:49,IST,False,22.2,Celsius,22.2,5.7,Millimeter,False,5.7,71.0
SEN050,False,2026-08-27 02:36:36,UTC,False,93.4,Fahrenheit,34.11,0.42,Inch,False,10.67,
SEN043,False,2026-06-13 23:35:14,IST,False,84.4,Fahrenheit,29.11,24.3,Millimeter,False,24.3,78.0
SEN027,False,2026-03-24 20:00:22,IST,False,34.2,Celsius,34.2,0.96,Inch,False,24.38,38.0
UNKNOWN,True,2026-05-07 09:10:51,IST,False,93.6,Fahrenheit,34.22,38.9,Millimeter,False,38.9,56.0
SEN005,False,2026-05-27 13:22:53,IST,False,34.4,Celsius,34.4,1.28,Inch,False,32.51,92.0
SEN035,False,2026-09-07 22:58:02,IST,False,19.7,Celsius,19.7,38.1,Millimeter,False,38.1,75.0
SEN032,False,2026-05-30 01:19:24,UTC,False,91.9,Fahrenheit,33.28,1.25,Inch,False,31.75,50.0
SEN010,False,2026-04-29 02:38:47,IST,False,19.8,Celsius,19.8,30.3,Millimeter,False,30.3,86.0
SEN023,False,2026-03-26 06:27:40,IST,False,24.9,Celsius,24.9,0.86,Inch,False,21.84,
SEN045,False,,unspecified,True,90.9,Fahrenheit,32.72,0.8,Inch,False,20.32,45.0
UNKNOWN,True,2026-03-07 06:42:45,unspecified,False,18.1,Celsius,18.1,,,False,,38.0
SEN045,False,2026-06-13 18:10:09,UTC,False,76.6,Fahrenheit,24.78,0.86,Inch,False,21.84,70.0
SEN045,False,2026-02-04 11:03:55,unspecified,False,24.3,Celsius,24.3,4.3,Millimeter,False,4.3,
SEN018,False,2026-07-03 14:21:54,IST,False,15.1,Celsius,15.1,40.5,Millimeter,True,40.5,32.0
SEN017,False,2026-07-21 05:10:26,UTC,False,35.3,Celsius,35.3,1.27,Inch,False,32.26,
SEN013,False,2026-05-15 00:24:22,unspecified,False,29.1,Celsius,29.1,0.1,Millimeter,False,0.1,55.0
SEN008,False,2026-08-20 23:51:16,unspecified,False,18.6,Celsius,18.6,48.6,Millimeter,False,48.6,56.0
SEN010,False,2026-04-22 00:18:33,IST,False,16.7,Celsius,16.7,25.2,Millimeter,False,25.2,68.0
SEN006,False,2026-02-19 00:39:19,UTC,False,31.2,Celsius,31.2,0.27,Inch,False,6.86,40.0
SEN044,False,2026-03-25 16:19:23,unspecified,False,92.7,Fahrenheit,33.72,32.0,Millimeter,False,32.0,46.0
UNKNOWN,True,2026-05-09 09:39:53,UTC,False,72.5,Fahrenheit,22.5,48.3,Millimeter,False,48.3,84.0
SEN017,False,2026-06-26 12:56:25,UTC,False,69.3,Fahrenheit,20.72,1.07,Inch,False,27.18,
SEN029,False,2026-01-02 23:26:59,IST,False,95.9,Fahrenheit,35.5,1.76,Inch,False,44.7,84.0
UNKNOWN,True,2026-08-02 03:11:18,IST,False,59.4,Fahrenheit,15.22,1.79,Inch,False,45.47,
UNKNOWN,True,2026-01-09 08:07:23,unspecified,False,36.3,Celsius,36.3,18.5,Millimeter,False,18.5,50.0
SEN019,False,,unspecified,True,97.7,Fahrenheit,36.5,1.44,Inch,False,36.58,41.0
SEN038,False,,unspecified,True,21.8,Celsius,21.8,40.9,Millimeter,True,40.9,69.0
SEN025,False,2026-08-01 20:21:08,IST,False,15.9,Celsius,15.9,42.5,Millimeter,False,42.5,93.0
SEN004,False,2026-01-29 14:20:07,IST,False,91.2,Fahrenheit,32.89,26.4,Millimeter,False,26.4,87.0
SEN007,False,2026-02-26 13:24:37,IST,False,84.0,Fahrenheit,28.89,35.7,Millimeter,False,35.7,31.0
SEN050,False,2026-02-23 08:58:41,IST,False,21.1,Celsius,21.1,0.29,Inch,False,7.37,87.0
SEN002,False,2026-07-12 17:51:17,IST,False,17.8,Celsius,17.8,35.1,Millimeter,False,35.1,76.0
SEN025,False,2026-06-17 13:15:47,unspecified,False,64.6,Fahrenheit,18.11,1.38,Inch,False,35.05,46.0
SEN050,False,2026-05-18 22:08:44,UTC,False,101.1,Fahrenheit,38.39,22.8,Millimeter,False,22.8,64.0
SEN050,False,2026-01-23 07:15:02,UTC,False,24.3,Celsius,24.3,9.4,Millimeter,False,9.4,72.0
SEN015,False,2026-01-31 01:19:07,unspecified,False,67.3,Fahrenheit,19.61,1.59,Inch,False,40.39,57.0
SEN012,False,2026-08-21 22:30:15,unspecified,False,102.2,Fahrenheit,39.0,34.7,Millimeter,False,34.7,40.0
SEN028,False,,unspecified,True,30.2,Celsius,30.2,0.5,Inch,False,12.7,65.0
SEN030,False,2026-03-26 21:38:07,IST,False,100.6,Fahrenheit,38.11,45.6,Millimeter,False,45.6,73.0
SEN013,False,2026-03-27 06:03:04,UTC,False,35.4,Celsius,35.4,20.6,Millimeter,False,20.6,63.0
SEN028,False,2026-06-27 06:52:00,unspecified,False,22.8,Celsius,22.8,0.05,Inch,False,1.27,85.0
SEN042,False,2026-05-22 01:54:52,UTC,False,96.8,Fahrenheit,36.0,1.63,Inch,False,41.4,74.0
SEN046,False,2026-01-03 10:52:00,unspecified,False,24.9,Celsius,24.9,1.37,Inch,False,34.8,71.0
SEN035,False,2026-01-14 00:34:40,UTC,False,16.7,Celsius,16.7,48.5,Millimeter,False,48.5,46.0
SEN026,False,2026-06-19 08:21:22,IST,False,24.7,Celsius,24.7,45.9,Millimeter,False,45.9,89.0
SEN036,False,2026-08-19 15:50:14,UTC,False,39.4,Celsius,39.4,1.94,Inch,False,49.28,78.0
UNKNOWN,True,2026-01-20 13:37:44,IST,False,90.3,Fahrenheit,32.39,1.7,Millimeter,False,1.7,41.0
UNKNOWN,True,2026-05-29 13:54:05,UTC,False,75.6,Fahrenheit,24.22,40.4,Millimeter,False,40.4,68.0
SEN012,False,2026-05-07 07:30:46,UTC,False,39.5,Celsius,39.5,1.2,Millimeter,False,1.2,
SEN006,False,2026-09-08 19:57:42,UTC,False,25.4,Celsius,25.4,7.1,Millimeter,False,7.1,51.0
SEN030,False,2026-02-03 17:53:59,unspecified,False,18.3,Celsius,18.3,,,False,,45.0
SEN004,False,2026-01-01 06:55:56,IST,False,24.7,Celsius,24.7,0.4,Millimeter,False,0.4,93.0
SEN014,False,2026-06-11 17:16:22,UTC,False,98.4,Fahrenheit,36.89,17.9,Millimeter,True,17.9,49.0
UNKNOWN,True,2026-01-13 08:56:06,UTC,False,22.3,Celsius,22.3,24.0,Millimeter,False,24.0,73.0
SEN031,False,2026-01-06 05:23:37,IST,False,28.9,Celsius,28.9,5.0,Millimeter,False,5.0,74.0
SEN031,False,2026-06-21 16:47:59,UTC,False,35.3,Celsius,35.3,1.74,Inch,False,44.2,74.0
SEN017,False,2026-03-07 00:50:49,IST,False,33.8,Celsius,33.8,1.28,Inch,False,32.51,84.0
SEN004,False,2026-08-07 11:57:00,unspecified,False,66.9,Fahrenheit,19.39,36.4,Millimeter,False,36.4,71.0
SEN013,False,2026-02-20 14:02:20,IST,False,32.6,Celsius,32.6,,,False,,89.0
SEN011,False,2026-07-31 09:13:42,IST,False,100.9,Fahrenheit,38.28,0.1,Millimeter,False,0.1,93.0
SEN025,False,2026-06-03 01:43:54,IST,False,95.9,Fahrenheit,35.5,39.7,Millimeter,False,39.7,
SEN003,False,2026-04-26 15:23:22,UTC,False,28.9,Celsius,28.9,48.1,Millimeter,False,48.1,
SEN022,False,2026-08-29 16:03:19,IST,False,63.3,Fahrenheit,17.39,13.3,Millimeter,False,13.3,90.0
SEN021,False,2026-08-10 01:44:39,UTC,False,34.0,Celsius,34.0,29.8,Millimeter,False,29.8,
SEN046,False,2026-01-14 11:43:30,IST,False,22.4,Celsius,22.4,32.5,Millimeter,False,32.5,30.0
SEN048,False,,unspecified,True,35.3,Celsius,35.3,43.0,Millimeter,False,43.0,76.0
SEN050,False,2026-04-09 14:41:56,unspecified,False,26.1,Celsius,26.1,29.0,Millimeter,True,29.0,64.0
SEN030,False,2026-02-26 04:53:04,IST,False,88.3,Fahrenheit,31.28,0.2,Millimeter,False,0.2,30.0
SEN030,False,,unspecified,True,82.6,Fahrenheit,28.11,11.7,Millimeter,True,11.7,70.0
SEN012,False,,unspecified,True,27.8,Celsius,27.8,1.35,Inch,False,34.29,
SEN020,False,2026-04-09 18:06:00,unspecified,False,16.3,Celsius,16.3,1.57,Inch,False,39.88,85.0
SEN021,False,2026-03-02 10:29:29,UTC,False,71.4,Fahrenheit,21.89,40.5,Millimeter,False,40.5,62.0
SEN024,False,2026-04-09 02:59:36,unspecified,False,25.1,Celsius,25.1,20.2,Millimeter,False,20.2,62.0
SEN020,False,,unspecified,True,72.7,Fahrenheit,22.61,49.6,Millimeter,False,49.6,61.0
SEN032,False,2026-01-31 07:42:00,unspecified,False,98.2,Fahrenheit,36.78,3.5,Millimeter,True,3.5,
SEN003,False,,unspecified,True,98.2,Fahrenheit,36.78,28.1,Millimeter,False,28.1,52.0
SEN027,False,2026-06-08 19:57:58,IST,False,19.3,Celsius,19.3,17.2,Millimeter,False,17.2,94.0
SEN031,False,2026-06-17 02:12:33,IST,False,25.2,Celsius,25.2,44.4,Millimeter,False,44.4,60.0
SEN050,False,2026-04-27 12:16:12,IST,False,71.2,Fahrenheit,21.78,1.89,Inch,False,48.01,51.0
SEN050,False,2026-02-22 02:57:13,IST,False,103.1,Fahrenheit,39.5,14.6,Millimeter,True,14.6,64.0
SEN018,False,,unspecified,True,102.7,Fahrenheit,39.28,1.8,Inch,False,45.72,40.0
SEN004,False,2026-01-16 08:18:34,IST,False,70.7,Fahrenheit,21.5,1.05,Inch,False,26.67,78.0
SEN023,False,2026-07-05 18:27:00,IST,False,72.9,Fahrenheit,22.72,0.91,Inch,False,23.11,60.0
SEN050,False,2026-05-17 19:45:48,UTC,False,28.5,Celsius,28.5,1.1,Millimeter,False,1.1,71.0
SEN013,False,2026-02-02 02:36:15,IST,False,15.9,Celsius,15.9,13.0,Millimeter,False,13.0,44.0
SEN030,False,2026-05-16 21:08:48,UTC,False,87.4,Fahrenheit,30.78,14.2,Millimeter,False,14.2,90.0
UNKNOWN,True,2026-04-21 14:07:28,IST,False,85.5,Fahrenheit,29.72,41.0,Millimeter,False,41.0,39.0
SEN040,False,2026-05-21 07:03:04,IST,False,93.4,Fahrenheit,34.11,34.9,Millimeter,False,34.9,
SEN036,False,2026-01-06 21:21:46,IST,False,20.3,Celsius,20.3,0.23,Inch,False,5.84,39.0
SEN006,False,2026-03-06 00:15:54,UTC,False,22.5,Celsius,22.5,37.8,Millimeter,True,37.8,46.0
SEN019,False,,unspecified,True,24.8,Celsius,24.8,0.4,Millimeter,False,0.4,34.0
SEN002,False,2026-04-01 20:35:32,IST,False,23.4,Celsius,23.4,7.1,Millimeter,True,7.1,69.0
SEN001,False,2026-06-03 05:11:04,unspecified,False,31.5,Celsius,31.5,42.0,Millimeter,False,42.0,54.0
UNKNOWN,True,2026-06-12 13:45:21,IST,False,33.6,Celsius,33.6,48.9,Millimeter,False,48.9,46.0
SEN007,False,2026-05-03 08:44:21,UTC,False,33.4,Celsius,33.4,0.8,Inch,False,20.32,34.0
SEN042,False,2026-07-23 16:12:44,unspecified,False,95.9,Fahrenheit,35.5,0.59,Inch,False,14.99,75.0
UNKNOWN,True,2026-06-23 01:41:16,UTC,False,34.9,Celsius,34.9,34.6,Millimeter,True,34.6,46.0
SEN001,False,,unspecified,True,94.1,Fahrenheit,34.5,5.0,Millimeter,False,5.0,48.0
SEN024,False,2026-05-25 15:02:37,IST,False,27.6,Celsius,27.6,1.57,Inch,False,39.88,88.0
SEN013,False,,unspecified,True,21.9,Celsius,21.9,38.5,Millimeter,False,38.5,
SEN019,False,2026-03-27 01:54:00,unspecified,False,93.7,Fahrenheit,34.28,25.1,Millimeter,False,25.1,56.0
SEN003,False,2026-08-21 16:16:00,unspecified,False,24.7,Celsius,24.7,33.9,Millimeter,False,33.9,30.0
SEN045,False,,unspecified,True,68.5,Fahrenheit,20.28,,,False,,37.0
SEN036,False,2026-06-09 03:03:27,IST,False,22.0,Celsius,22.0,31.4,Millimeter,False,31.4,64.0
SEN011,False,,unspecified,True,32.8,Celsius,32.8,1.32,Inch,False,33.53,71.0
SEN005,False,2026-04-11 19:20:33,IST,False,86.7,Fahrenheit,30.39,9.3,Millimeter,False,9.3,
SEN012,False,2026-08-22 09:26:31,IST,False,83.7,Fahrenheit,28.72,40.4,Millimeter,False,40.4,63.0
SEN036,False,2026-03-19 23:42:00,unspecified,False,103.5,Fahrenheit,39.72,28.0,Millimeter,True,28.0,46.0
UNKNOWN,True,2026-08-12 21:47:55,unspecified,False,80.4,Fahrenheit,26.89,22.6,Millimeter,False,22.6,71.0
SEN013,False,2026-06-11 23:49:45,UTC,False,15.1,Celsius,15.1,34.2,Millimeter,False,34.2,63.0
UNKNOWN,True,2026-04-12 11:44:25,IST,False,21.9,Celsius,21.9,1.2,Inch,False,30.48,83.0
SEN009,False,2026-09-01 22:24:24,UTC,False,24.4,Celsius,24.4,4.3,Millimeter,False,4.3,50.0
SEN036,False,2026-04-13 15:19:45,IST,False,18.4,Celsius,18.4,0.8,Inch,False,20.32,39.0
SEN004,False,2026-01-09 23:24:08,IST,False,66.9,Fahrenheit,19.39,39.8,Millimeter,True,39.8,
SEN029,False,2026-01-02 21:47:38,UTC,False,17.9,Celsius,17.9,0.68,Inch,False,17.27,94.0
SEN032,False,2026-01-06 12:01:35,IST,False,59.2,Fahrenheit,15.11,12.9,Millimeter,False,12.9,33.0
SEN042,False,2026-06-25 04:04:27,UTC,False,19.7,Celsius,19.7,0.07,Inch,False,1.78,77.0
SEN023,False,2026-02-22 07:01:57,IST,False,28.6,Celsius,28.6,28.9,Millimeter,True,28.9,92.0
SEN047,False,2026-01-09 11:57:58,IST,False,30.8,Celsius,30.8,1.78,Inch,False,45.21,
SEN002,False,2026-03-31 09:35:40,UTC,False,89.1,Fahrenheit,31.72,34.2,Millimeter,False,34.2,35.0
SEN049,False,2026-01-05 11:57:07,UTC,False,80.4,Fahrenheit,26.89,21.4,Millimeter,False,21.4,76.0
SEN027,False,2026-01-26 22:52:00,unspecified,False,23.4,Celsius,23.4,15.1,Millimeter,False,15.1,86.0
SEN039,False,2026-02-20 00:38:22,UTC,False,75.6,Fahrenheit,24.22,3.7,Millimeter,True,3.7,44.0
SEN029,False,2026-08-10 14:52:28,IST,False,29.7,Celsius,29.7,1.64,Inch,False,41.66,58.0
SEN012,False,2026-06-11 01:57:06,UTC,False,79.0,Fahrenheit,26.11,1.08,Inch,False,27.43,47.0
SEN023,False,2026-06-04 01:53:00,unspecified,False,28.4,Celsius,28.4,47.9,Millimeter,True,47.9,
SEN005,False,2026-02-20 00:15:31,IST,False,65.7,Fahrenheit,18.72,0.15,Inch,False,3.81,86.0
SEN049,False,2026-04-26 20:36:14,UTC,False,17.2,Celsius,17.2,18.7,Millimeter,False,18.7,61.0
SEN019,False,2026-02-28 23:14:42,UTC,False,32.9,Celsius,32.9,12.8,Millimeter,True,12.8,32.0
SEN033,False,2026-01-07 01:48:15,IST,False,21.7,Celsius,21.7,47.5,Millimeter,False,47.5,64.0
SEN016,False,,unspecified,True,63.7,Fahrenheit,17.61,47.7,Millimeter,False,47.7,
SEN026,False,2026-07-21 00:06:19,UTC,False,34.5,Celsius,34.5,10.1,Millimeter,False,10.1,53.0
SEN013,False,2026-09-08 14:17:31,IST,False,17.2,Celsius,17.2,13.9,Millimeter,False,13.9,49.0
SEN026,False,2026-06-01 15:44:03,IST,False,24.9,Celsius,24.9,0.77,Inch,False,19.56,62.0
SEN035,False,2026-06-04 04:18:09,IST,False,75.7,Fahrenheit,24.28,30.8,Millimeter,False,30.8,62.0
SEN031,False,2026-06-17 20:42:17,unspecified,False,100.4,Fahrenheit,38.0,0.53,Inch,False,13.46,60.0
SEN047,False,2026-06-12 02:35:44,UTC,False,18.2,Celsius,18.2,1.89,Inch,False,48.01,95.0
SEN003,False,2026-07-24 11:21:00,unspecified,False,34.0,Celsius,34.0,6.1,Millimeter,False,6.1,51.0
SEN027,False,2026-06-06 18:28:51,UTC,False,33.8,Celsius,33.8,1.8,Inch,False,45.72,84.0
SEN031,False,,unspecified,True,32.8,Celsius,32.8,11.8,Millimeter,False,11.8,69.0
UNKNOWN,True,2026-01-12 04:04:51,IST,False,72.5,Fahrenheit,22.5,,,False,,51.0
SEN024,False,,unspecified,True,91.8,Fahrenheit,33.22,5.1,Millimeter,False,5.1,74.0
SEN010,False,2026-01-14 16:06:19,UTC,False,24.0,Celsius,24.0,1.96,Inch,False,49.78,61.0
SEN038,False,2026-05-20 20:04:26,UTC,False,16.2,Celsius,16.2,1.28,Inch,False,32.51,40.0
SEN040,False,2026-07-14 06:56:23,UTC,False,38.9,Celsius,38.9,15.6,Millimeter,False,15.6,31.0
UNKNOWN,True,2026-04-30 20:16:17,UTC,False,32.0,Celsius,32.0,1.43,Inch,False,36.32,79.0
SEN006,False,2026-03-16 22:05:41,IST,False,59.7,Fahrenheit,15.39,32.4,Millimeter,False,32.4,62.0
SEN042,False,2026-03-19 21:41:49,IST,False,62.1,Fahrenheit,16.72,47.4,Millimeter,True,47.4,81.0
SEN001,False,2026-09-03 16:55:41,IST,False,61.5,Fahrenheit,16.39,1.17,Inch,False,29.72,
SEN046,False,2026-05-11 11:11:25,IST,False,81.0,Fahrenheit,27.22,0.37,Inch,False,9.4,60.0
SEN003,False,2026-01-20 00:12:40,IST,False,38.7,Celsius,38.7,1.34,Inch,False,34.04,41.0
SEN043,False,2026-01-23 20:16:20,UTC,False,27.2,Celsius,27.2,15.1,Millimeter,False,15.1,83.0
SEN023,False,2026-04-27 10:23:46,IST,False,64.2,Fahrenheit,17.89,1.03,Inch,False,26.16,53.0
SEN017,False,,unspecified,True,33.0,Celsius,33.0,23.5,Millimeter,False,23.5,
UNKNOWN,True,2026-07-08 20:17:29,IST,False,102.0,Fahrenheit,38.89,45.6,Millimeter,False,45.6,39.0
SEN008,False,2026-05-30 00:50:13,IST,False,27.2,Celsius,27.2,29.1,Millimeter,True,29.1,85.0
SEN015,False,2026-01-17 02:31:54,UTC,False,104.0,Fahrenheit,40.0,27.2,Millimeter,False,27.2,68.0
SEN036,False,2026-08-08 13:55:05,unspecified,False,20.8,Celsius,20.8,42.1,Millimeter,True,42.1,73.0
SEN015,False,2026-08-14 04:43:34,IST,False,17.8,Celsius,17.8,1.47,Inch,False,37.34,32.0
SEN011,False,2026-07-17 09:00:47,IST,False,30.7,Celsius,30.7,20.6,Millimeter,False,20.6,55.0
SEN028,False,2026-03-15 13:43:32,IST,False,31.2,Celsius,31.2,42.5,Millimeter,False,42.5,70.0
UNKNOWN,True,2026-03-24 20:46:01,IST,False,89.2,Fahrenheit,31.78,0.34,Inch,False,8.64,40.0
SEN036,False,2026-01-26 03:53:08,IST,False,102.0,Fahrenheit,38.89,5.7,Millimeter,False,5.7,83.0
SEN021,False,2026-02-10 05:18:57,IST,False,35.5,Celsius,35.5,20.4,Millimeter,False,20.4,88.0
UNKNOWN,True,2026-06-08 17:24:56,UTC,False,23.9,Celsius,23.9,0.24,Inch,False,6.1,82.0
SEN033,False,2026-01-01 06:28:42,IST,False,28.2,Celsius,28.2,48.5,Millimeter,False,48.5,86.0
SEN012,False,2026-04-29 15:49:54,unspecified,False,30.8,Celsius,30.8,32.5,Millimeter,False,32.5,72.0
SEN047,False,2026-06-25 10:52:25,UTC,False,99.1,Fahrenheit,37.28,0.96,Inch,False,24.38,83.0
SEN040,False,,unspecified,True,36.6,Celsius,36.6,4.7,Millimeter,False,4.7,91.0
UNKNOWN,True,2026-03-07 02:30:26,UTC,False,18.4,Celsius,18.4,18.5,Millimeter,False,18.5,
SEN030,False,2026-04-20 10:36:43,IST,False,28.0,Celsius,28.0,49.6,Millimeter,False,49.6,67.0
SEN020,False,,unspecified,True,30.8,Celsius,30.8,1.5,Inch,False,38.1,87.0
SEN024,False,2026-06-03 08:54:31,IST,False,28.8,Celsius,28.8,1.79,Inch,False,45.47,66.0
SEN046,False,,unspecified,True,16.5,Celsius,16.5,18.4,Millimeter,False,18.4,42.0
SEN015,False,2026-06-27 14:08:04,IST,False,30.8,Celsius,30.8,39.4,Millimeter,False,39.4,65.0
SEN023,False,2026-08-10 10:46:11,IST,False,89.2,Fahrenheit,31.78,22.8,Millimeter,True,22.8,52.0
SEN017,False,2026-08-24 10:10:07,UTC,False,37.3,Celsius,37.3,34.6,Millimeter,False,34.6,
SEN025,False,2026-06-05 21:46:35,IST,False,75.6,Fahrenheit,24.22,23.5,Millimeter,False,23.5,71.0
SEN041,False,2026-02-03 14:56:52,UTC,False,36.2,Celsius,36.2,0.92,Inch,False,23.37,53.0
SEN037,False,2026-01-09 11:52:42,IST,False,33.7,Celsius,33.7,20.9,Millimeter,True,20.9,63.0
UNKNOWN,True,2026-06-05 13:19:10,IST,False,16.7,Celsius,16.7,39.3,Millimeter,False,39.3,68.0
SEN036,False,2026-01-21 22:00:30,IST,False,28.2,Celsius,28.2,1.75,Inch,False,44.45,70.0
SEN038,False,2026-02-24 06:30:36,UTC,False,72.3,Fahrenheit,22.39,9.1,Millimeter,False,9.1,41.0
SEN030,False,,unspecified,True,83.8,Fahrenheit,28.78,10.6,Millimeter,False,10.6,58.0
SEN050,False,2026-03-11 00:00:00,unspecified,False,63.9,Fahrenheit,17.72,0.15,Inch,False,3.81,95.0
SEN043,False,2026-03-03 01:44:47,UTC,False,23.1,Celsius,23.1,12.6,Millimeter,True,12.6,81.0
SEN026,False,2026-04-09 04:09:05,UTC,False,19.8,Celsius,19.8,0.76,Inch,False,19.3,95.0
SEN033,False,2026-01-25 05:00:19,IST,False,97.2,Fahrenheit,36.22,42.1,Millimeter,False,42.1,47.0
SEN019,False,2026-05-29 20:13:24,UTC,False,22.0,Celsius,22.0,0.7,Millimeter,False,0.7,33.0
SEN005,False,2026-03-06 15:44:57,IST,False,73.9,Fahrenheit,23.28,9.3,Millimeter,False,9.3,89.0
SEN023,False,2026-01-03 16:18:21,UTC,False,28.8,Celsius,28.8,29.5,Millimeter,False,29.5,38.0
SEN022,False,2026-06-29 14:01:36,IST,False,18.9,Celsius,18.9,47.1,Millimeter,False,47.1,39.0
SEN013,False,2026-08-26 17:14:01,IST,False,35.3,Celsius,35.3,2.4,Millimeter,False,2.4,40.0
SEN010,False,2026-01-08 02:28:59,UTC,False,93.2,Fahrenheit,34.0,35.0,Millimeter,False,35.0,86.0
SEN011,False,2026-07-14 02:21:19,IST,False,90.7,Fahrenheit,32.61,,,False,,64.0
SEN022,False,2026-01-15 09:18:00,UTC,False,75.7,Fahrenheit,24.28,13.9,Millimeter,True,13.9,48.0
SEN042,False,2026-07-11 08:22:34,UTC,False,93.0,Fahrenheit,33.89,46.4,Millimeter,True,46.4,38.0
SEN014,False,2026-08-11 15:58:42,UTC,False,23.0,Celsius,23.0,8.9,Millimeter,True,8.9,64.0
SEN014,False,2026-08-03 08:26:11,IST,False,24.4,Celsius,24.4,41.0,Millimeter,False,41.0,52.0
SEN009,False,2026-01-01 17:39:10,IST,False,39.2,Celsius,39.2,,,False,,61.0
SEN021,False,,unspecified,True,29.9,Celsius,29.9,,,False,,73.0
SEN008,False,2026-03-04 15:46:10,IST,False,24.4,Celsius,24.4,14.5,Millimeter,True,14.5,
SEN028,False,2026-02-08 07:38:31,UTC,False,18.0,Celsius,18.0,1.22,Inch,False,30.99,
SEN006,False,2026-04-20 00:27:06,IST,False,94.6,Fahrenheit,34.78,3.5,Millimeter,False,3.5,41.0
SEN025,False,2026-07-03 06:27:59,UTC,False,22.9,Celsius,22.9,43.6,Millimeter,False,43.6,
UNKNOWN,True,2026-03-10 10:50:02,IST,False,22.2,Celsius,22.2,4.4,Millimeter,False,4.4,35.0
SEN021,False,2026-02-20 17:35:47,UTC,False,72.5,Fahrenheit,22.5,40.4,Millimeter,False,40.4,39.0
SEN039,False,,unspecified,True,90.5,Fahrenheit,32.5,35.0,Millimeter,False,35.0,90.0
SEN008,False,2026-08-17 04:02:42,UTC,False,29.6,Celsius,29.6,12.0,Millimeter,False,12.0,60.0
SEN044,False,2026-05-29 03:36:19,IST,False,27.2,Celsius,27.2,17.8,Millimeter,True,17.8,41.0
SEN015,False,2026-02-09 22:39:59,IST,False,16.5,Celsius,16.5,28.8,Millimeter,False,28.8,33.0
SEN030,False,,unspecified,True,36.8,Celsius,36.8,19.9,Millimeter,False,19.9,87.0
SEN035,False,2026-02-18 23:20:05,IST,False,21.5,Celsius,21.5,42.4,Millimeter,False,42.4,72.0
SEN027,False,2026-04-16 18:56:41,UTC,False,77.9,Fahrenheit,25.5,0.42,Inch,False,10.67,46.0
SEN039,False,2026-07-28 02:45:24,IST,False,36.6,Celsius,36.6,25.6,Millimeter,False,25.6,85.0
SEN017,False,2026-03-21 09:34:39,UTC,False,31.3,Celsius,31.3,0.49,Inch,False,12.45,55.0
SEN034,False,2026-01-06 06:14:45,UTC,False,37.3,Celsius,37.3,14.2,Millimeter,False,14.2,30.0
SEN050,False,2026-08-10 01:32:20,IST,False,16.1,Celsius,16.1,36.7,Millimeter,False,36.7,71.0
SEN036,False,2026-08-05 15:23:30,UTC,False,22.3,Celsius,22.3,28.3,Millimeter,True,28.3,92.0
SEN006,False,2026-03-09 00:44:53,IST,False,37.6,Celsius,37.6,29.2,Millimeter,False,29.2,
SEN014,False,2026-01-26 07:05:30,IST,False,84.9,Fahrenheit,29.39,0.26,Inch,False,6.6,64.0
SEN009,False,2026-08-19 13:03:30,UTC,False,26.0,Celsius,26.0,11.5,Millimeter,False,11.5,84.0
SEN009,False,2026-04-13 04:29:40,IST,False,72.5,Fahrenheit,22.5,1.42,Inch,False,36.07,88.0
