record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp
PR011598,2026-08-31,MANDI010,Ferozepur,Rice,1939.0,,,2183.0
PR003694,2026-03-26,MANDI018,Ambala,Maize,1992.0,2291.49,2141.94,2090.0
PR009191,2026-07-26,MANDI007,Amritsar,Maize,2175.41,2654.0,2414.83,2090.0
PR004514,2026-08-23,MANDI017,Ludhiana,Maize,2178.62,2336.0,2257.0,2090.0
PR004679,2026-07-16,MANDI042,Fatehabad,Maize,1851.0,2082.38,1966.58,2090.0
PR007313,2026-01-19,MANDI005,Kurukshetra,Makki,1995.16,,2213.58,
PR009690,2026-08-30,MANDI057,Ambala,Maize,2043.0,2266.0,2154.0,2090.0
PR011682,2026-04-26,MANDI001,Kurukshetra,Maize,1814.0,,1958.61,2090.0
PR008067,2026-01-22,MANDI007,Hisar,Cotton,6429.0,7185.9,6807.42,
PR011890,2026-07-15,MANDI011,Karnal,Maize,1969.02,,2194.0,2090.0
PR009251,2026-03-05,MANDI001,Kurukshetra,Wheat,2000.96,2163.17,2082.0,
PR001933,2026-06-21,MANDI034,Karnal,Narma,5712.85,6458.87,6086.0,
PR000623,2026-04-06,MANDI056,Jalandhar,Sugarcane,3611.22,3965.0,3788.0,3500.0
PR007054,2026-06-19,MANDI030,Hisar,Makki,2073.38,2210.85,,2090.0
PR006833,2026-06-27,MANDI019,Moga,Wheat,2295.08,2700.0,2497.29,
PR002223,2026-03-11,MANDI041,Bathinda,Sugarcane,2991.0,3541.47,3266.38,3500.0
PR006321,2026-05-11,MANDI017,Moga,Maize,1827.0,2275.7,2051.21,2090.0
PR005853,2026-05-26,MANDI022,Jalandhar,Mustard,,6168.0,5754.06,5650.0
PR008246,2026-05-20,MANDI016,Ludhiana,Maize,2123.73,2605.83,2365.0,2090.0
PR010344,2026-03-25,,Jalandhar,Sugarcane,3371.63,3655.0,3513.0,
PR000522,2026-01-29,MANDI051,Bathinda,Sugarcane,3426.0,4074.0,3749.8,3500.0
PR007505,2026-04-15,MANDI051,Karnal,Sugarcane,3122.29,3604.75,3364.0,3500.0
PR009492,2026-07-31,MANDI040,Fatehabad,Cotton,6286.4,7091.17,,6620.0
PR007239,2026-02-27,MANDI055,Bathinda,Mustard,5924.71,7143.63,6534.17,
PR003585,2026-08-21,MANDI052,Patiala,Mustard,5666.35,,6295.78,5650.0
PR003873,2026-08-07,MANDI001,Jalandhar,Wheat,2195.12,2537.0,2366.2,
PR007258,2026-02-20,MANDI007,Kurukshetra,Cotton,6873.72,7540.96,7207.0,6620.0
PR003282,2026-03-16,MANDI043,Bathinda,Wheat,2327.67,2797.58,2562.62,2275.0
PR011705,2026-05-16,MANDI029,Fatehabad,Rice,2003.15,2285.37,2144.26,2183.0
PR004173,2026-08-04,MANDI028,Kurukshetra,Wheat,2144.0,2475.32,2309.54,2275.0
PR009657,2026-03-18,MANDI030,Sirsa,Ganne,3285.85,3961.99,3624.0,3500.0
PR008491,2026-04-12,MANDI037,Hisar,Maize,1824.57,2108.74,1966.66,2090.0
PR007440,2026-12-02,MANDI041,Ludhiana,Wheat,2385.0,2866.0,2625.3,2275.0
PR008515,2026-01-09,MANDI048,Muzaffarnagar,Wheat,1960.46,2322.0,2141.0,2275.0
PR008482,2026-06-29,,Moga,Mustard,4853.1,5683.14,5268.0,
PR004820,2026-06-21,MANDI036,Moga,Narma,6479.46,7339.16,6909.31,6620.0
PR009121,2026-02-15,MANDI006,Hisar,Sugarcane,3344.0,,3752.56,
PR007853,2026-01-26,MANDI004,Karnal,Maize,1835.86,2011.7,1923.78,2090.0
PR004388,2026-08-13,MANDI035,Moga,Cotton,6250.16,7233.38,6741.77,6620.0
PR005868,2026-03-09,MANDI004,Fatehabad,Maize,2162.68,,2323.23,2090.0
PR001819,2026-05-08,MANDI013,Patiala,Maize,1955.0,2328.47,2141.66,2090.0
PR009834,2026-03-11,MANDI057,Bathinda,Ganne,3395.0,4126.75,3761.0,
PR007095,2026-06-22,MANDI039,Karnal,Cotton,6938.0,7668.56,7303.17,6620.0
PR006736,2026-02-20,,Karnal,Maize,,2232.56,2056.0,2090.0
PR004795,2026-02-09,MANDI016,Ferozepur,Rice,1906.94,2028.73,1967.84,2183.0
PR006787,2026-01-31,,Jalandhar,Maize,1782.32,2216.0,1999.0,
PR011126,2026-01-18,MANDI030,Bathinda,Rice,,2251.68,2073.0,
PR000112,2026-03-08,,Bathinda,Wheat,2178.85,2520.39,,2275.0
PR000272,2026-04-23,MANDI016,Bathinda,Wheat,2045.0,2233.96,2139.31,2275.0
PR002611,2026-08-29,,Ludhiana,Mustard,4876.65,5205.0,5040.92,5650.0
PR003976,2026-02-10,MANDI004,Jalandhar,Mustard,5658.69,6522.0,6090.37,
PR011223,2026-02-24,MANDI027,Jalandhar,Maize,1980.0,2145.0,2062.7,2090.0
PR011302,2026-05-08,MANDI014,Amritsar,Wheat,2009.0,2275.0,2142.15,2275.0
PR010307,2026-04-10,,Ambala,Sugarcane,3360.52,,3776.27,3500.0
PR007298,2026-03-28,MANDI017,Ambala,चावल,2043.44,2322.0,2183.0,2183.0
PR008058,2026-09-08,MANDI009,Ambala,Wheat,2106.27,2213.0,2159.83,2275.0
PR004160,2026-12-06,MANDI040,Kurukshetra,Sugarcane,3580.0,4309.0,3944.36,3500.0
PR009381,2026-11-02,MANDI001,Ludhiana,Rice,1865.52,1992.0,1928.95,2183.0
PR005402,2026-06-03,MANDI021,Ferozepur,Maize,1804.39,2074.5,1939.44,
PR006327,2026-03-22,MANDI001,Ludhiana,Ganne,3021.0,3379.19,3199.85,
PR008976,2026-06-23,MANDI056,Ferozepur,Sugarcane,2985.49,3652.0,3318.57,
PR009862,2026-11-02,MANDI052,Ludhiana,Cotton,5956.0,6533.94,6245.0,6620.0
PR003055,2026-01-30,MANDI027,Kurukshetra,Ganne,2991.41,3369.92,3181.0,3500.0
PR007084,2026-02-17,MANDI038,Ambala,Narma,5778.87,6074.32,5927.0,
PR009735,2026-01-02,MANDI008,Karnal,Wheat,2037.42,2539.0,2288.41,2275.0
PR011007,2026-05-12,MANDI001,Bathinda,Maize,1895.69,2269.0,2082.0,2090.0
PR004190,2026-03-01,MANDI043,Bathinda,Rice,1989.4,2093.0,2041.0,2183.0
PR001413,2026-03-27,MANDI026,Fatehabad,Cotton,5699.89,6589.64,6144.76,6620.0
PR009983,2026-02-23,MANDI036,Sirsa,Rice,1865.58,2011.47,1938.53,
PR004642,2026-06-05,MANDI039,Ambala,चावल,2266.0,2804.0,2534.78,2183.0
PR007957,2026-07-02,MANDI045,Fatehabad,Rice,2014.0,2242.08,2128.09,2183.0
PR007584,2026-07-13,MANDI056,Kurukshetra,Maize,1928.42,2099.56,2013.99,2090.0
PR010381,2026-03-28,MANDI016,Fatehabad,Sugarcane,3440.81,3899.0,3670.0,3500.0
PR009617,2026-04-03,MANDI029,Moga,Rice,2133.9,2349.0,2241.34,2183.0
PR011245,2026-08-20,MANDI041,Sirsa,Rice,2227.33,2523.0,2375.0,2183.0
PR002072,2026-01-04,MANDI012,Sirsa,Cotton,6098.98,7435.45,6767.21,6620.0
PR000296,2026-04-19,MANDI033,Bathinda,Wheat,2167.0,2294.38,2231.0,2275.0
PR011848,2026-01-28,MANDI050,Ludhiana,Sugarcane,3110.69,3605.12,3358.0,3500.0
PR005680,2026-01-01,MANDI057,Bareilly,Wheat,2057.0,2516.39,2286.56,
PR003383,2026-04-17,MANDI047,Kurukshetra,Rice,2190.23,2385.0,2288.0,2183.0
PR005423,2026-02-02,MANDI032,Karnal,Rice,2022.22,2130.07,2076.0,2183.0
PR008301,2026-08-15,,Moga,Cotton,6679.17,7291.0,6985.0,6620.0
PR000672,2026-05-05,MANDI010,Ambala,Wheat,2167.0,2317.0,2242.04,
PR006461,2026-01-21,MANDI017,Ludhiana,Maize,2097.83,2419.0,2259.0,2090.0
PR006338,2026-04-11,MANDI025,Karnal,Ganne,3626.36,4147.0,3886.44,
PR002746,2026-01-14,MANDI007,Amritsar,Rice,1981.07,2131.93,2056.5,2183.0
PR002881,2026-03-28,MANDI009,Amritsar,Chawal,2236.44,2580.65,2408.55,2183.0
PR005753,2026-03-05,MANDI049,Muzaffarnagar,Mustard,5051.11,5823.71,5437.41,5650.0
PR008178,2026-05-06,MANDI008,Fatehabad,Mustard,5893.0,6706.3,,
PR009549,2026-05-12,MANDI009,Jalandhar,Ganne,3280.0,3864.61,3572.15,3500.0
PR002866,2026-03-13,,,Sugarcane,3273.0,3601.0,3436.56,3500.0
PR003390,2026-02-04,MANDI034,Fatehabad,Maize,2011.34,2232.84,2122.09,
PR003177,2026-02-15,MANDI036,Karnal,Rice,,2026.3,1957.29,
PR003802,2026-01-06,MANDI057,Bareilly,Rice,2055.0,2406.06,2230.49,2183.0
PR008043,2026-04-12,MANDI021,Sirsa,Maize,1821.0,2041.56,1931.0,
PR011038,2026-07-07,MANDI057,Sirsa,Cotton,6753.0,7376.0,7064.44,6620.0
PR007948,2026-06-28,MANDI050,Karnal,Cotton,5837.0,,6492.68,6620.0
PR011386,2026-08-29,MANDI054,Saharanpur,Mustard,5347.9,6346.74,5847.32,5650.0
PR005789,2026-06-19,MANDI023,Hisar,Rice,2034.35,2467.86,2251.11,2183.0
PR009161,2026-03-26,MANDI022,Fatehabad,Cotton,,6120.0,5958.51,6620.0
PR009730,2026-02-25,MANDI034,Karnal,Wheat,2136.0,2499.78,2318.0,2275.0
PR011749,2026-04-18,MANDI028,Sirsa,Rice,2016.08,2181.0,2098.44,2183.0
PR005207,2026-08-02,MANDI027,Hisar,Wheat,,2290.39,2217.88,2275.0
PR000204,2026-04-15,MANDI028,Ambala,Cotton,5682.94,6920.29,6301.62,6620.0
PR006794,2026-01-09,MANDI014,Ferozepur,Cotton,6531.0,7808.0,7169.32,6620.0
PR003852,2026-03-10,MANDI027,Hisar,Wheat,2251.0,2418.36,2334.88,2275.0
PR001142,2026-03-21,MANDI021,Fatehabad,Sugarcane,3377.46,3648.02,3513.0,3500.0
PR011947,2026-09-08,MANDI042,Karnal,Cotton,6465.53,6918.76,6692.15,
PR002275,2026-06-03,MANDI026,Hisar,Cotton,6488.48,7423.0,6955.96,6620.0
PR000789,2026-08-19,MANDI035,Fatehabad,Ganne,3402.0,3793.19,3598.0,3500.0
PR004675,2026-05-02,,,Maize,,2086.0,1939.03,2090.0
PR006368,2026-04-01,,Karnal,Ganne,3429.0,4083.0,3756.0,3500.0
PR001869,2026-01-03,MANDI045,Bathinda,Wheat,2261.0,2519.23,2390.07,2275.0
PR000281,2026-04-25,MANDI035,Ambala,Rice,2235.0,2765.86,2500.18,2183.0
PR003844,2026-01-12,MANDI023,Karnal,Maize,2090.42,2422.88,2256.65,2090.0
PR003161,2026-05-14,MANDI022,Kurukshetra,Maize,1935.0,2364.96,2150.0,2090.0
PR010466,2026-09-05,MANDI034,Amritsar,Rice,1890.0,2200.0,2044.97,2183.0
PR000964,2026-07-27,MANDI052,Sirsa,Sugarcane,3103.43,3685.0,3394.13,3500.0
PR010271,2026-08-25,MANDI039,Kurukshetra,Wheat,2368.0,2582.83,2475.0,2275.0
PR006428,2026-04-27,MANDI035,Ambala,Cotton,6169.08,6754.0,6461.47,6620.0
PR009585,2026-03-11,MANDI055,Amritsar,Rice,2149.07,,2336.0,2183.0
PR001102,2026-07-12,MANDI039,,Cotton,6569.66,8118.98,7344.32,6620.0
PR001548,2026-01-03,MANDI027,Amritsar,Sugarcane,3558.21,3914.77,3736.49,
PR003565,2026-04-15,MANDI025,Bathinda,Rice,2067.45,2443.38,2255.42,2183.0
PR009465,2026-06-17,MANDI003,Ambala,Rice,1864.06,2156.07,2010.0,2183.0
PR000880,2026-06-10,,,Rice,1989.49,2096.56,2043.03,2183.0
PR005698,2026-02-25,MANDI017,Ludhiana,Sugarcane,3475.13,4234.07,3854.6,3500.0
PR010895,2026-11-05,MANDI042,Bathinda,Mustard,5468.0,6336.0,5902.0,5650.0
PR010308,2026-03-10,MANDI057,Jalandhar,Sarso,5223.0,5621.51,5422.42,5650.0
PR006301,2026-02-23,,Ambala,Sugarcane,3569.32,4326.7,3948.01,
PR002449,2026-03-12,MANDI001,Kurukshetra,Sarso,5499.0,5957.33,5728.0,
PR005111,2026-07-22,MANDI025,Kurukshetra,Narma,5661.0,6298.58,5980.0,6620.0
PR002503,2026-05-09,MANDI037,Kurukshetra,Mustard,5824.31,6431.84,,5650.0
PR005358,2026-05-20,MANDI031,Moga,Wheat,2295.0,2823.0,2559.0,2275.0
PR003618,2026-07-19,MANDI040,Amritsar,Maize,1809.69,1934.0,1871.83,2090.0
PR005791,2026-08-28,MANDI040,Ambala,Wheat,2262.34,2558.0,2410.0,2275.0
PR008813,2026-07-27,MANDI007,Amritsar,Maize,1801.07,2121.71,1961.39,2090.0
PR008303,2026-02-03,,Ludhiana,Rice,2217.39,2401.0,2308.97,2183.0
PR001542,2026-02-28,MANDI049,Moga,Mustard,4880.0,5430.0,5155.0,5650.0
PR007466,2026-08-08,MANDI043,Jalandhar,Mustard,4860.31,,5263.16,
PR008958,2026-03-26,MANDI009,Moga,Rice,2163.0,2341.0,2252.03,2183.0
PR002289,2026-04-06,MANDI027,Ferozepur,Cotton,6550.49,7062.0,6806.0,6620.0
PR005744,2026-05-07,MANDI001,Ferozepur,Sugarcane,3042.0,3202.0,3121.99,
PR008425,2026-09-03,MANDI053,Saharanpur,Cotton,6943.0,7737.63,7340.22,6620.0
PR010432,2026-07-29,MANDI056,Karnal,Sarso,5521.75,5952.84,5737.3,5650.0
PR009839,2026-02-25,MANDI003,Ludhiana,Cotton,6465.0,7188.26,6826.75,
PR008311,2026-12-03,MANDI011,Moga,Maize,1886.0,2121.0,2003.58,2090.0
PR003662,2026-04-03,MANDI006,Hisar,Wheat,1995.91,2460.0,2228.04,2275.0
PR002595,2026-03-26,MANDI016,Patiala,Cotton,6376.57,6784.41,6580.0,6620.0
PR001465,2026-04-02,,Karnal,Mustard,5622.0,6955.32,6288.45,5650.0
PR011621,2026-03-10,MANDI047,Ludhiana,Cotton,6098.16,6441.07,6269.61,6620.0
PR000700,2026-04-20,MANDI051,Bathinda,Mustard,,,6025.89,5650.0
PR008512,2026-06-07,MANDI029,Sirsa,Mustard,5056.0,5870.26,5463.12,5650.0
PR010054,2026-05-25,,Moga,Mustard,5526.95,5883.0,5705.11,5650.0
PR010603,2026-04-13,MANDI008,Sirsa,Wheat,2037.95,2331.0,2184.25,2275.0
PR006176,2026-03-24,MANDI009,Kurukshetra,Sugarcane,3497.0,3921.05,3708.87,3500.0
PR006332,2026-01-02,MANDI037,Ludhiana,Narma,5935.0,6571.35,6253.28,6620.0
PR004610,2026-07-05,,Ambala,Makki,2064.22,2506.0,2285.0,2090.0
PR001193,2026-04-29,MANDI029,Patiala,Narma,6732.27,7988.04,7360.0,6620.0
PR006723,2026-06-18,MANDI029,Sirsa,Mustard,5886.87,7258.0,6572.54,5650.0
PR008895,2026-02-09,MANDI034,Ambala,Sugarcane,2985.57,3163.35,3074.46,
PR007886,2026-07-19,MANDI024,Hisar,Cotton,5835.15,6221.0,6027.94,6620.0
PR004527,2026-03-02,MANDI050,Jalandhar,Rice,1924.71,2227.77,2076.24,
PR011364,2026-03-18,MANDI003,Karnal,Maize,2077.39,2400.82,2239.0,
PR006728,2026-04-06,MANDI019,Karnal,Ganne,3335.27,3593.93,3464.6,3500.0
PR010345,2026-03-14,MANDI026,Patiala,Rice,2010.67,2256.94,,2183.0
PR008624,2026-04-26,MANDI004,Ferozepur,Rice,2055.64,2569.02,,2183.0
PR007343,2026-04-29,MANDI010,Karnal,चावल,2280.31,2598.37,2439.34,2183.0
PR011555,2026-05-13,MANDI026,Fatehabad,Wheat,1956.71,2379.66,2168.18,2275.0
PR004815,2026-07-27,MANDI016,Patiala,Sarso,4823.74,5403.0,5113.21,5650.0
PR009602,2026-09-02,MANDI039,,Ganne,,,3449.0,3500.0
PR001606,2026-03-03,MANDI020,Moga,Maize,1868.15,2060.4,1964.27,2090.0
PR011030,2026-02-16,MANDI001,Amritsar,Cotton,5648.0,6844.69,6246.15,6620.0
PR000729,2026-05-26,MANDI007,Amritsar,Mustard,5870.0,6354.45,6112.0,
PR009767,2026-08-24,MANDI041,Hisar,Rice,2071.75,2496.25,2284.0,2183.0
PR001177,2026-01-30,MANDI012,Ludhiana,Mustard,5829.1,6502.0,6165.4,5650.0
PR011128,2026-01-20,MANDI028,Ferozepur,Mustard,5385.59,5981.44,5683.52,
PR000864,2026-02-28,MANDI015,Ambala,Cotton,5805.32,6549.84,6178.0,6620.0
PR011317,2026-02-02,MANDI034,Sirsa,Mustard,5047.41,5613.04,5330.0,5650.0
PR009038,2026-06-14,MANDI016,Fatehabad,Cotton,6672.0,7974.88,7324.0,6620.0
PR004387,2026-06-16,MANDI056,Jalandhar,Cotton,5832.69,7079.0,6456.0,6620.0
PR003691,2026-07-01,MANDI005,Fatehabad,Mustard,5494.74,5831.0,5663.03,5650.0
PR000558,2026-06-06,MANDI009,Jalandhar,Mustard,5340.44,5901.92,5621.18,
PR008546,2026-03-18,MANDI044,Fatehabad,Wheat,2215.14,2451.47,2333.31,2275.0
PR009948,2026-05-02,MANDI020,Moga,Wheat,2164.97,2554.0,2359.53,
PR009999,2026-07-23,MANDI056,Ludhiana,चावल,1931.0,2353.0,2142.24,2183.0
PR000932,2026-07-25,,Ambala,Cotton,5913.95,6428.81,6171.38,6620.0
PR008985,2026-03-31,MANDI002,Jalandhar,Maize,1992.1,2165.58,2078.84,2090.0
PR005275,2026-06-16,MANDI034,Sirsa,Maize,2092.15,2251.0,2171.0,2090.0
PR005699,2026-07-12,MANDI010,Bathinda,Maize,2050.0,2562.02,,2090.0
PR007662,2026-07-29,MANDI032,Fatehabad,Wheat,2252.0,2563.0,2407.55,2275.0
PR007858,2026-03-23,,Karnal,Maize,2122.77,2389.02,,2090.0
PR011388,2026-01-12,MANDI031,Ludhiana,Wheat,2279.22,2490.85,2385.04,2275.0
PR005038,2026-08-25,MANDI017,Fatehabad,Chawal,1939.0,2342.29,2140.44,2183.0
PR005982,2026-05-29,MANDI013,Patiala,Wheat,2139.0,2470.48,2305.0,2275.0
PR000451,2026-05-12,MANDI036,Moga,Wheat,2002.85,2365.83,2184.34,2275.0
PR006299,2026-01-22,MANDI017,Amritsar,Wheat,2334.08,,2597.27,2275.0
PR000084,2026-06-23,MANDI029,Ambala,Rice,2269.49,2557.09,2413.0,
PR003538,2026-04-23,MANDI025,Karnal,Maize,2127.0,2587.73,2357.37,2090.0
PR005031,2026-05-01,MANDI030,Fatehabad,Mustard,5579.77,6033.0,5806.15,5650.0
PR001916,2026-03-13,,Jalandhar,Maize,2095.05,2383.0,2239.17,2090.0
PR001088,2026-08-11,MANDI007,Amritsar,Wheat,2287.0,2800.51,2543.56,2275.0
PR004041,2026-08-15,MANDI033,Patiala,Chawal,1924.31,2074.84,2000.0,2183.0
PR011700,2026-01-12,MANDI004,Ambala,Mustard,5340.0,5787.01,5564.0,5650.0
PR009288,2026-09-01,MANDI043,Amritsar,Mustard,5418.56,6549.39,5983.97,5650.0
PR008445,2026-04-06,MANDI006,Moga,Wheat,2044.17,2531.24,2287.7,2275.0
PR007545,2026-01-28,MANDI045,Meerut,Maize,2016.15,2284.03,2150.0,2090.0
PR003356,2026-07-11,MANDI036,Moga,Mustard,5777.18,6862.0,6320.0,5650.0
PR003577,2026-06-06,MANDI032,Fatehabad,Rice,2058.71,2168.0,2113.51,2183.0
PR000388,2026-07-02,MANDI044,Bathinda,Rice,2158.55,2490.09,2324.32,
PR000474,2026-03-28,MANDI028,Hisar,Rice,2288.54,2639.28,2463.91,
PR004149,2026-05-06,,Ludhiana,Maize,1793.88,2080.91,1937.4,
PR011793,2026-01-22,MANDI023,Sirsa,Makki,2182.1,2372.9,2277.0,2090.0
PR006085,2026-05-18,MANDI016,Patiala,चावल,2136.0,,,
PR008166,2026-09-02,MANDI054,Patiala,Narma,5830.8,6751.8,6291.3,6620.0
PR008089,2026-07-13,MANDI035,Jalandhar,Ganne,3193.18,3821.47,3507.33,3500.0
PR004490,2026-05-07,MANDI026,Sirsa,Rice,1952.65,2198.0,2075.15,2183.0
PR002178,2026-06-02,MANDI012,Kurukshetra,Cotton,6588.0,8136.0,7362.0,6620.0
PR003096,2026-05-14,MANDI022,Karnal,Wheat,2132.52,2534.16,2333.34,2275.0
PR010494,2026-11-02,,Hisar,Wheat,1988.0,2478.0,,2275.0
PR005247,2026-02-08,MANDI052,Hisar,Narma,6390.45,,7014.65,
PR001907,2026-06-08,MANDI033,Patiala,Maize,1851.0,2071.0,1960.71,2090.0
PR008725,2026-08-09,MANDI048,Ambala,Mustard,5852.0,7035.73,6443.83,5650.0
PR011540,2026-04-30,MANDI039,Ludhiana,Maize,2092.8,2298.98,2195.89,2090.0
PR011383,2026-04-25,,,Ganne,3666.48,4349.0,4007.79,
PR002647,2026-09-06,,,Rice,1967.0,2117.22,2042.0,2183.0
PR011024,2026-04-19,MANDI036,Moga,Wheat,2204.0,2362.46,2283.0,2275.0
PR000426,2026-05-12,MANDI005,Hisar,Sarso,4900.45,5777.73,5339.09,5650.0
PR008737,2026-02-19,,Jalandhar,Wheat,2129.41,2437.02,2283.22,2275.0
PR005105,2026-05-10,MANDI028,Moga,Sugarcane,3127.84,,3476.0,3500.0
PR001687,2026-03-16,MANDI049,Jalandhar,Sarso,4887.54,5856.52,5372.0,5650.0
PR009412,2026-01-13,MANDI038,Bathinda,Cotton,6927.76,7402.0,7165.0,6620.0
PR000738,2026-01-06,MANDI008,Amritsar,Wheat,2160.71,2360.36,2260.54,
PR004581,2026-04-19,MANDI008,Ludhiana,Mustard,5201.0,6169.33,5685.35,5650.0
PR011577,2026-07-26,MANDI023,Kurukshetra,Sugarcane,3021.0,3214.83,3118.0,3500.0
PR005774,2026-04-11,MANDI043,Patiala,Wheat,2076.47,2448.0,2262.37,2275.0
PR002577,2026-03-10,MANDI050,Ludhiana,Narma,5870.17,6974.46,6422.0,6620.0
PR007694,2026-01-14,,Patiala,Rice,1939.91,2298.0,2119.0,
PR001980,2026-06-26,MANDI009,Ambala,Wheat,,2339.66,2226.97,2275.0
PR010196,2026-02-12,,Amritsar,Sugarcane,3507.78,3925.0,3716.59,3500.0
PR002155,2026-01-11,MANDI045,Ambala,Wheat,2309.0,2869.93,2589.37,
PR000416,2026-01-12,MANDI001,Ludhiana,Sarso,5804.0,7004.0,,5650.0
PR005161,2026-04-08,,Bathinda,Wheat,2003.79,2351.72,2178.0,2275.0
PR009589,2026-09-02,MANDI055,Kurukshetra,Wheat,2221.58,2618.88,2420.0,2275.0
PR001532,2026-08-17,MANDI047,Kurukshetra,Narma,5993.73,6861.8,6427.76,6620.0
PR001119,2026-08-13,MANDI001,Bathinda,Makki,2140.0,2298.0,2219.0,2090.0
PR003595,2026-05-27,,Sirsa,Wheat,2304.0,2658.84,2481.0,2275.0
PR006901,2026-08-21,MANDI057,Sirsa,Mustard,5099.22,6025.0,5561.95,5650.0
PR000111,2026-01-17,MANDI049,Kurukshetra,Sugarcane,3064.84,3786.0,3425.23,3500.0
PR002206,2026-08-30,MANDI051,Ferozepur,Makki,2184.37,2660.0,2422.0,2090.0
PR004023,2026-02-20,MANDI005,Ferozepur,Sugarcane,3583.21,4200.0,3891.84,3500.0
PR004024,2026-02-22,MANDI053,Ambala,Maize,1895.0,2142.86,2019.07,2090.0
PR009569,2026-06-03,MANDI008,Jalandhar,Wheat,2016.03,2389.0,2202.0,
PR007155,2026-06-13,MANDI016,Bathinda,Rice,2172.09,2351.0,2262.0,2183.0
PR004985,2026-01-07,MANDI001,Amritsar,Wheat,2112.0,2621.29,2366.76,
PR003937,2026-01-25,MANDI035,Kurukshetra,Ganne,3509.69,3936.36,3723.02,
PR003079,2026-02-09,MANDI010,Kurukshetra,Maize,2066.0,2520.11,2293.0,2090.0
PR011253,2026-06-02,,,Cotton,6291.93,7421.87,6856.9,
PR008952,2026-02-09,MANDI027,Patiala,Maize,2119.0,2435.07,2276.85,2090.0
PR009091,2026-05-26,MANDI021,Patiala,Maize,1814.28,2159.35,1987.0,2090.0
PR001421,2026-04-17,MANDI045,Jalandhar,Ganne,3096.85,3609.94,3353.39,
PR003122,2026-01-15,MANDI002,Ludhiana,Sugarcane,3237.71,3730.05,3483.88,
PR000199,2026-06-20,MANDI056,Kurukshetra,Wheat,,2430.74,2308.76,2275.0
PR009387,2026-02-03,,,Chawal,2251.0,2528.0,,
PR010686,2026-09-02,MANDI008,Amritsar,Mustard,5456.35,6035.44,5745.9,5650.0
PR006781,2026-03-23,MANDI014,Bathinda,Wheat,2287.0,2451.44,,2275.0
PR007254,2026-05-12,MANDI005,Ferozepur,Maize,1783.8,2014.52,,2090.0
PR006552,2026-08-16,,Moga,Mustard,5266.14,5774.0,5520.08,5650.0
PR004814,2026-01-31,MANDI025,Fatehabad,Narma,6188.13,7440.0,6813.9,6620.0
PR003159,2026-01-18,,,Rice,1922.74,2179.38,2051.06,2183.0
PR004812,2026-04-15,MANDI036,Kurukshetra,चावल,2050.0,2306.0,2178.14,2183.0
PR009042,2026-01-10,MANDI038,Ambala,Maize,1904.0,2155.38,2029.47,2090.0
PR004832,2026-02-06,MANDI042,Fatehabad,Maize,2001.0,2455.0,2227.91,2090.0
PR001538,2026-08-19,MANDI024,Karnal,Rice,2040.29,2231.0,2136.0,2183.0
PR009739,2026-05-07,MANDI025,Hisar,Narma,6191.91,6623.94,6407.92,6620.0
PR003058,2026-06-15,MANDI056,Hisar,Wheat,2128.71,2352.66,2241.0,2275.0
PR011867,2026-08-22,MANDI004,Karnal,Wheat,2323.41,2865.41,2594.41,2275.0
PR001724,2026-02-02,MANDI011,Bathinda,Mustard,5682.0,6770.25,,5650.0
PR005798,2026-05-08,MANDI004,Kurukshetra,Sugarcane,3627.0,3813.91,3721.0,3500.0
PR006797,2026-05-13,,Kurukshetra,Mustard,4812.26,5554.0,5183.0,5650.0
PR004500,2026-07-01,,Ludhiana,Mustard,5413.25,6384.0,,5650.0
PR004537,2026-06-21,,,Cotton,6188.0,6759.26,6473.47,6620.0
PR007640,2026-02-06,MANDI018,Ambala,Maize,1816.76,2043.0,1929.69,2090.0
PR010568,2026-05-23,MANDI033,Bathinda,Wheat,2218.0,2730.0,2473.76,2275.0
PR000706,2026-10-06,MANDI039,Kurukshetra,Mustard,4920.51,5306.94,5114.0,5650.0
PR009648,2026-01-28,MANDI021,Jalandhar,Cotton,6904.0,7284.0,7094.0,
PR011406,2026-08-07,MANDI010,Karnal,Wheat,1998.4,2291.0,2145.0,2275.0
PR004309,2026-08-04,MANDI015,Sirsa,Sugarcane,3267.6,3849.2,3558.0,
PR007203,2026-04-12,MANDI012,Amritsar,Cotton,6505.0,,7176.38,6620.0
PR004925,2026-03-04,,Amritsar,Maize,2137.0,2428.81,2283.02,2090.0
PR008084,2026-08-28,MANDI041,Fatehabad,Wheat,2271.49,2757.0,2514.02,2275.0
PR005460,2026-03-29,MANDI025,Kurukshetra,Sugarcane,3393.0,4111.97,3752.0,3500.0
PR006457,2026-01-22,MANDI031,Bathinda,Sugarcane,3514.09,3863.8,3688.95,3500.0
PR005221,2026-04-02,MANDI037,Kurukshetra,Sugarcane,3344.78,3857.15,3600.96,3500.0
PR002968,2026-06-13,MANDI052,Amritsar,चावल,1962.49,2095.25,2029.0,2183.0
PR001023,2026-06-01,MANDI013,Fatehabad,Wheat,2160.79,2613.6,2387.2,
PR006458,2026-03-16,MANDI023,Ambala,Sugarcane,3586.93,4248.45,3917.69,3500.0
PR008305,2026-02-23,MANDI008,Moga,Mustard,5582.0,6311.24,5946.54,5650.0
PR011678,2026-01-24,MANDI043,Amritsar,Chawal,2165.2,2280.16,2222.68,
