Trip_ID	Mandi_ID	Destination_Warehouse	Departure_Time	Arrival_Time	Is_Arrival_Time_Imputed	Transit_Hours	Is_Transit_Hours_Negative_Flag	Is_Transit_Hours_Imputed	Distance	Distance_Unit	Vehicle_No	Driver_ID	Is_Driver_ID_Imputed
TRP008585	MANDI004	WH-South	15-04-2026 03:51	15-04-2026 10:21	TRUE	6.5	FALSE	FALSE	300.9	km	UP-63-BC-7668	DRV343	FALSE
TRP008586	MANDI004	WH-South	07-08-2026 05:36	07-08-2026 13:54	TRUE	8.3	FALSE	FALSE	422.2	km	DL-72-AB-5501	DRV315	FALSE
TRP008587	MANDI041	WH-West	29-08-2026 04:54	29-08-2026 16:12	FALSE	11.3	FALSE	FALSE	521.2	km	HR-98-BC-2706	DRV479	FALSE
TRP008588	MANDI008	WH-North	05-06-2026 11:48	05-06-2026 17:06	FALSE	5.3	FALSE	FALSE	305.1	km		DRV811	FALSE
TRP008589	MANDI030	WH-North	19-06-2026 10:31	19-06-2026 23:31	FALSE	13	FALSE	FALSE	675.5	km	UP-97-CD-9695	DRV842	FALSE
TRP008590	MANDI001	WH-Central	05-01-2026 00:00	05-01-2026 00:00	FALSE	2.1	FALSE	FALSE	89.8	km	UP-75-CD-6739	DRV596	FALSE
TRP008591	MANDI055	WH-Central	06-02-2026 18:37	07-02-2026 09:19	FALSE	14.7	FALSE	FALSE	458.6339351	miles		DRV361	FALSE
TRP008592	MANDI045	WH-West	10-08-2026 17:33	11-08-2026 01:39	TRUE	8.1	FALSE	FALSE	351.3	km	HR-37-CD-2509	DRV728	FALSE
TRP008593	MANDI006	WH-South	19-05-2026 05:07	19-05-2026 23:31	FALSE	18.4	FALSE	FALSE	1030.9	km	DL-56-AB-7620	DRV676	FALSE
TRP008594	MANDI025	Export-Terminal	02-02-2026 06:50	02-02-2026 11:02	FALSE	4.2	FALSE	FALSE	179.1	km	DL-33-AB-3565	UNASSIGNED	TRUE
TRP008595	MANDI029	Export-Terminal	24-07-2026 15:25	25-07-2026 08:19	FALSE	16.9	FALSE	FALSE	705	km	PB-56-AB-9038	DRV764	FALSE
TRP008596	MANDI055	WH-North	05-08-2026 03:04	05-08-2026 06:46	FALSE	3.7	FALSE	FALSE	156.5	km	UP-25-CD-5249	DRV726	FALSE
TRP008597	MANDI054	WH-North	27-03-2026 23:16	28-03-2026 09:46	FALSE	10.5	FALSE	FALSE	542.4	km	RJ-85-BC-7484	DRV451	FALSE
TRP008598	MANDI026	WH-West	03-01-2026 07:58	03-01-2026 17:04	TRUE	9.1	FALSE	FALSE	378.3	km	DL-83-CD-9064	DRV140	FALSE
TRP008599	MANDI056	WH-Central	18-07-2026 05:42	18-07-2026 21:48	FALSE	16.1	FALSE	FALSE	535.5596649	miles	RJ-97-CD-4878	DRV953	FALSE
TRP008600	MANDI053	WH-West	11-02-2026 01:48	11-02-2026 16:00	FALSE	14.2	FALSE	FALSE	753.6	km		DRV651	FALSE
TRP008601	MANDI028	WH-Central	03-06-2026 15:17	04-06-2026 06:41	FALSE	15.4	FALSE	FALSE	620.8	km	RJ-70-CD-7568	UNASSIGNED	TRUE
TRP008602	MANDI036	WH-North	11-04-2026 07:38	12-04-2026 03:02	FALSE	19.4	FALSE	FALSE	633.6120087	miles	UP-41-BC-8597	UNASSIGNED	TRUE
TRP008603	MANDI044	WH-East	05-08-2026 19:42	06-08-2026 12:24	FALSE	16.7	FALSE	FALSE	925.5	km	HR-66-BC-1017	DRV525	FALSE
TRP008604	MANDI038	WH-North	12-06-2026 16:14	13-06-2026 09:56	FALSE	17.7	FALSE	FALSE	774.7	km	PB-57-BC-1878	DRV436	FALSE
TRP008605	MANDI032	WH-North	02-08-2026 13:56	02-08-2026 17:32	FALSE	3.6	FALSE	FALSE	181.3	km	RJ-93-BC-6284	DRV821	FALSE
TRP008606	MANDI022	Export-Terminal	06-08-2026 00:11	06-08-2026 04:29	TRUE	4.3	TRUE	FALSE	173.9 KM		UP-47-AB-7202	UNASSIGNED	TRUE
TRP008607	MANDI033	WH-West	18-06-2026 09:21	19-06-2026 04:09	FALSE	18.8	FALSE	FALSE	577.87503	miles	UP-87-AB-6525	DRV609	FALSE
TRP008608	MANDI043	WH-West	30-06-2026 22:14	01-07-2026 09:50	FALSE	11.6	FALSE	FALSE	507.9	km	HR-41-DF-6981	DRV162	FALSE
TRP008609	MANDI050	Export-Terminal	27-08-2026 17:14	28-08-2026 15:26	FALSE	22.2	FALSE	FALSE	924.9	km	DL-75-DF-9909	DRV208	FALSE
TRP008610	MANDI015	Export-Terminal	25-08-2026 15:39	26-08-2026 11:51	FALSE	20.2	FALSE	TRUE	1130.8	km	DL-41-CD-5308	DRV444	FALSE
TRP008611	MANDI011	WH-East	18-08-2026 00:24	18-08-2026 08:48	FALSE	8.4	FALSE	FALSE	400.2	km	RJ-36-DF-6454	DRV365	FALSE
TRP008612	MANDI023	WH-North	11-06-2026 15:41	11-06-2026 18:59	FALSE	3.3	FALSE	FALSE	132.9 KM		UP-30-BC-9361	DRV389	FALSE
TRP008613	MANDI052	WH-Central	18-04-2026 10:19	18-04-2026 14:55	FALSE	4.6	FALSE	FALSE	201.3	km		DRV181	FALSE
TRP008614	MANDI047	WH-Central	12-07-2026 13:56	13-07-2026 08:20	TRUE	18.4	FALSE	FALSE	964.8	km	PB-18-CD-3903	DRV228	FALSE
TRP008615	MANDI011	WH-West	19-01-2026 08:54	19-01-2026 00:00	FALSE	3.9	FALSE	FALSE	216.2	km	RJ-87-BC-1605	UNASSIGNED	TRUE
TRP008616	MANDI051	WH-Central	31-01-2026 00:00	01-02-2026 03:58	FALSE	20.5	FALSE	FALSE	749.9326599	miles	UP-20-BC-1682	DRV244	FALSE
TRP008617	MANDI044	WH-West	23-03-2026 21:31	24-03-2026 00:00	FALSE	3.7	FALSE	FALSE	172.1	km	PB-93-BC-4075	DRV968	FALSE
TRP008618	MANDI002	WH-Central	10-07-2026 23:37	11-07-2026 06:19	FALSE	6.7	FALSE	FALSE	331.3	km		DRV674	FALSE
TRP008619	MANDI011	WH-Central	31-07-2026 09:08	01-08-2026 05:08	FALSE	20	FALSE	FALSE	807.3	km	UP-76-AB-6903	DRV916	FALSE
TRP008620	MANDI022	WH-West	11-03-2026 01:39	11-03-2026 21:51	FALSE	20.2	FALSE	FALSE	956.9 KM		DL-52-CD-2777	UNASSIGNED	TRUE
TRP008621	MANDI023	Export-Terminal	19-05-2026 18:17	20-05-2026 18:17	FALSE	24	FALSE	FALSE	1177.8	km	RJ-31-DF-7797	DRV533	FALSE
TRP008622	MANDI014	WH-North	25-07-2026 01:08	25-07-2026 04:08	FALSE	3	FALSE	FALSE	91.0929886	miles		DRV525	FALSE
TRP008623	MANDI043	WH-East	06-06-2026 17:00	07-06-2026 13:36	FALSE	20.6	FALSE	FALSE	650.2647515	miles	DL-82-AB-1546	DRV779	FALSE
TRP008624	MANDI039	WH-North	10-06-2026 00:00	10-06-2026 03:36	FALSE	3.6	FALSE	FALSE	204.0 KM		HR-47-AB-5537	DRV652	FALSE
TRP008625	MANDI046	WH-Central	14-05-2026 03:44	14-05-2026 08:02	FALSE	4.3	FALSE	FALSE	247.1	km	RJ-23-AB-9894	DRV416	FALSE
TRP008626	MANDI055	WH-East	03-09-2026 16:45	03-09-2026 21:03	FALSE	4.3	FALSE	FALSE	199.7	km	DL-29-BC-6675	DRV629	FALSE
TRP008627	MANDI052	WH-West	01-09-2026 08:53	02-09-2026 08:11	FALSE	23.3	FALSE	FALSE	1233.4	km	DL-50-BC-7062	DRV795	FALSE
TRP008628	MANDI051	WH-South	30-01-2026 21:17	31-01-2026 13:59	FALSE	16.7	FALSE	FALSE	724	km		DRV334	FALSE
TRP008629	MANDI021	WH-North	21-04-2026 14:29	22-04-2026 02:23	FALSE	11.9	FALSE	FALSE	317.0234842	miles	UP-49-CD-3145	DRV555	FALSE
TRP008630	MANDI037	WH-East	24-06-2026 04:02	25-06-2026 01:32	FALSE	21.5	FALSE	FALSE	1288.7	km	PB-60-BC-4364	DRV310	FALSE
TRP008631	MANDI044	WH-North	12-04-2026 22:18	13-04-2026 07:00	FALSE	8.7	FALSE	FALSE	302.9804996	miles		DRV227	FALSE
TRP008632	MANDI003	WH-Central	25-01-2026 00:00	25-01-2026 20:48	FALSE	11.9	FALSE	FALSE	636.1	km	HR-80-DF-5264	UNASSIGNED	TRUE
TRP008633	MANDI014	Export-Terminal	20-05-2026 08:55	21-05-2026 06:37	FALSE	21.7	FALSE	FALSE	983	km	DL-98-DF-4869	DRV795	FALSE
TRP008634	MANDI040	Export-Terminal	29-04-2026 19:16	30-04-2026 13:46	FALSE	18.5	FALSE	FALSE	756.6	km	DL-11-BC-4626	DRV896	FALSE
TRP008635	MANDI040	WH-North	27-06-2026 15:35	27-06-2026 17:53	FALSE	2.3	FALSE	FALSE	115.5	km	HR-62-BC-1719	DRV881	FALSE
TRP008636	MANDI010	WH-South	01-07-2026 16:05	01-07-2026 18:29	FALSE	2.4	FALSE	FALSE	106.2	km	RJ-43-CD-1277	DRV519	FALSE
TRP008637	MANDI024	WH-Central	06-03-2026 00:00	07-03-2026 03:25	FALSE	8.7	TRUE	FALSE	417.4	km	DL-34-CD-1030	DRV666	FALSE
TRP008638	MANDI033	WH-West	20-03-2026 22:06	21-03-2026 01:12	TRUE	3.1	FALSE	FALSE	111.3496832	miles	RJ-67-DF-5857	DRV246	FALSE
TRP008639	MANDI047	WH-South	02-07-2026 16:43	03-07-2026 07:31	FALSE	14.8	FALSE	FALSE	876.2	km	UP-51-DF-1080	DRV465	FALSE
TRP008640	MANDI036	Export-Terminal	05-04-2026 10:21	06-04-2026 00:00	FALSE		FALSE	FALSE	555.8784966	miles	HR-84-DF-9567	DRV261	FALSE
TRP008641	MANDI016	WH-Central	15-06-2026 04:07	15-06-2026 15:37	FALSE	11.5	FALSE	FALSE	490.8	km	RJ-72-DF-6735	DRV597	FALSE
TRP008642	MANDI009	WH-Central	07-03-2026 16:49	08-03-2026 00:00	FALSE	12.4	FALSE	FALSE	544.5	km	HR-86-BC-5644	DRV735	FALSE
TRP008643	MANDI023	WH-Central	06-01-2026 16:02	06-01-2026 00:00	FALSE	6.2	FALSE	FALSE	359.8	km	HR-53-AB-2563	UNASSIGNED	TRUE
TRP008644	MANDI048	WH-South	10-06-2026 05:10	11-06-2026 00:28	FALSE	19.3	FALSE	FALSE	1135.9 KM		PB-72-DF-2179	UNASSIGNED	TRUE
TRP008645	MANDI043	Export-Terminal	10-02-2026 00:00	10-02-2026 18:54	TRUE	18.9	FALSE	FALSE	1128.9	km		DRV751	FALSE
TRP008646	MANDI027	WH-North	14-02-2026 19:27	15-02-2026 16:21	FALSE	20.9	FALSE	FALSE	1105.8	km	PB-28-BC-9236	UNASSIGNED	TRUE
TRP008647	MANDI017	WH-East	11-02-2026 23:49	12-02-2026 06:07	FALSE	6.3	TRUE	FALSE	367.3	km	UP-77-AB-6667	DRV918	FALSE
TRP008648	MANDI037	WH-Central	22-05-2026 14:04	23-05-2026 05:40	TRUE	15.6	FALSE	FALSE	567.933094	miles	HR-57-CD-5580	DRV459	FALSE
TRP008649	MANDI022	WH-West	27-07-2026 05:57	27-07-2026 15:33	FALSE	9.6	FALSE	FALSE	408.3	km	RJ-69-DF-9162	DRV394	FALSE
TRP008650	MANDI057	WH-South	27-02-2026 02:23	27-02-2026 23:17	FALSE	20.9	FALSE	FALSE	1127.4	km		DRV416	FALSE
TRP008651	MANDI004	Export-Terminal	18-01-2026 01:39	18-01-2026 20:39	FALSE	19	FALSE	FALSE	827.9	km	HR-43-AB-2447	DRV857	FALSE
TRP008652	MANDI040	Export-Terminal	28-07-2026 00:07	28-07-2026 16:49	FALSE	16.7	FALSE	FALSE	754.4 KM		HR-83-DF-1720	DRV159	FALSE
TRP008653	MANDI033	WH-South	24-07-2026 05:10	25-07-2026 02:04	TRUE	20.9	FALSE	FALSE	1200.5	km	PB-40-BC-8039	UNASSIGNED	TRUE
TRP008654	MANDI013	Export-Terminal	13-06-2026 01:14	13-06-2026 17:08	FALSE	15.9	FALSE	FALSE	812.5	km	UP-58-BC-1116	UNASSIGNED	TRUE
TRP008655	MANDI023	WH-South	06-08-2026 03:55	06-08-2026 23:31	FALSE	19.6	FALSE	FALSE	952.3	km	RJ-37-DF-9434	DRV227	FALSE
TRP008656	MANDI019	WH-South	27-01-2026 07:22	28-01-2026 06:10	TRUE	22.8	FALSE	FALSE	1018.8	km	PB-62-BC-5087	DRV670	FALSE
TRP008657	MANDI027	WH-Central	29-04-2026 11:00	29-04-2026 20:48	TRUE	9.8	FALSE	FALSE	553.7	km	PB-77-DF-1692	DRV451	FALSE
TRP008658	MANDI055	WH-West	27-08-2026 19:56	28-08-2026 13:08	FALSE	17.2	TRUE	FALSE	886	km		DRV178	FALSE
TRP008659	MANDI041	WH-South	05-08-2026 03:59	05-08-2026 22:41	FALSE	18.7	FALSE	FALSE	590.9859581	miles	RJ-47-DF-8188	DRV620	FALSE
TRP008660	MANDI028	Export-Terminal	20-07-2026 08:25	20-07-2026 16:19	FALSE	7.9	TRUE	FALSE	425.6	km	PB-37-DF-2068	DRV104	FALSE
TRP008661	MANDI027	WH-East	09-01-2026 00:00	10-01-2026 18:26	FALSE	20.4	FALSE	FALSE	964.1	km	DL-16-DF-7050	DRV142	FALSE
TRP008662	MANDI025	WH-East	22-08-2026 21:04	23-08-2026 01:52	FALSE	4.81	FALSE	TRUE	242.5	km	DL-21-DF-2996	UNASSIGNED	TRUE
TRP008663	MANDI027	WH-South	09-07-2026 22:40	10-07-2026 02:46	FALSE	4.1	FALSE	FALSE	137.7579507	miles	UP-20-DF-1566	DRV502	FALSE
TRP008664	MANDI041	WH-Central	05-02-2026 00:00	06-02-2026 00:00	FALSE	11.3	FALSE	FALSE	497	km		DRV944	FALSE
TRP008665	MANDI016	WH-West	25-04-2026 10:27	25-04-2026 21:51	FALSE	11.4	TRUE	FALSE	531.5	km	HR-22-CD-3586	UNASSIGNED	TRUE
TRP008666	MANDI020	WH-East	02-09-2026 21:43	03-09-2026 13:37	TRUE	15.9	FALSE	FALSE	859.9	km	RJ-43-CD-4857	DRV821	FALSE
TRP008667	MANDI057	WH-South	03-09-2026 22:22	04-09-2026 08:04	FALSE	9.7	FALSE	FALSE	477.7	km	RJ-71-DF-8904	UNASSIGNED	TRUE
TRP008668	MANDI038	WH-North	07-06-2026 20:34	08-06-2026 14:16	FALSE	17.7	TRUE	FALSE	867.6 KM		HR-83-BC-9865	DRV388	FALSE
TRP008669	MANDI039	WH-Central	09-02-2026 12:34	09-02-2026 20:04	FALSE	7.5	FALSE	FALSE	329.4	km	UP-26-CD-7855	DRV279	FALSE
TRP008670	MANDI045	WH-South	19-07-2026 12:50	20-07-2026 10:20	FALSE	21.5	FALSE	FALSE	936.3	km	UP-31-CD-1967	DRV516	FALSE
TRP008671	MANDI041	WH-East	17-02-2026 11:25	17-02-2026 19:55	FALSE	8.5	FALSE	FALSE	248.9833597	miles	PB-35-BC-7801	DRV751	FALSE
TRP008672	MANDI006	WH-East	13-04-2026 01:14	13-04-2026 06:44	TRUE	5.5	FALSE	FALSE	277.3	km	PB-58-DF-6671	DRV666	FALSE
TRP008673	MANDI055	Export-Terminal	08-01-2026 20:23	09-01-2026 06:05	FALSE	9.7	FALSE	TRUE	461	km	UP-67-AB-7956	DRV741	FALSE
TRP008674	MANDI054	Export-Terminal	12-04-2026 23:11	13-04-2026 10:11	FALSE	11	FALSE	FALSE	383.6965925	miles	PB-65-BC-6928	DRV279	FALSE
TRP008675	MANDI015	WH-East	19-08-2026 01:00	19-08-2026 06:54	FALSE	5.9	FALSE	FALSE	262.2	km	HR-72-DF-8894	DRV289	FALSE
TRP008676	MANDI012	WH-South	10-01-2026 07:44	10-01-2026 11:50	FALSE	4.1	FALSE	FALSE	172.4	km	DL-59-CD-5337	DRV858	FALSE
TRP008677	MANDI025	WH-North	27-04-2026 19:11	28-04-2026 11:29	TRUE	16.3	FALSE	FALSE	669.8	km	RJ-96-CD-2506	DRV818	FALSE
TRP008678	MANDI025	WH-North	23-07-2026 00:00	23-07-2026 11:12	TRUE	11.2	FALSE	FALSE	627.8 KM		RJ-98-AB-1552	DRV923	FALSE
TRP008679	MANDI039	WH-Central	04-03-2026 18:05	04-03-2026 23:05	FALSE	5	FALSE	FALSE	274	km	PB-70-CD-6321	DRV406	FALSE
TRP008680	MANDI046	WH-North	26-05-2026 15:34	27-05-2026 01:58	FALSE	10.4	FALSE	FALSE	376.1158663	miles	UP-55-AB-4256	DRV544	FALSE
TRP008681	MANDI037	WH-North	13-04-2026 13:05	14-04-2026 09:29	FALSE	20.4	FALSE	FALSE	1147.9	km		DRV315	FALSE
TRP008682	MANDI036	WH-North	21-07-2026 14:34	22-07-2026 02:10	FALSE	11.6	FALSE	FALSE	573.8	km		DRV303	FALSE
TRP008683	MANDI043	WH-South	20-07-2026 19:54	21-07-2026 02:06	FALSE	6.2	FALSE	FALSE	284.8	km	RJ-33-DF-5561	DRV164	FALSE
TRP008684	MANDI023	WH-South	02-09-2026 17:52	03-09-2026 00:28	FALSE	6.6	TRUE	FALSE	276.3	km	UP-81-DF-3567	UNASSIGNED	TRUE
TRP008685	MANDI016	WH-East	05-06-2026 18:46	06-06-2026 07:40	FALSE	12.9	FALSE	FALSE	576.8	km	PB-17-CD-2422	DRV499	FALSE
TRP008686	MANDI014	WH-North	09-06-2026 15:23	10-06-2026 08:59	FALSE	17.6	FALSE	FALSE	874.2	km	UP-83-AB-2952	DRV594	FALSE
TRP008687	MANDI007	WH-West	20-06-2026 01:55	20-06-2026 09:19	FALSE	7.4	FALSE	FALSE	298.4	km	UP-17-BC-1667	DRV700	FALSE
TRP008688	MANDI057	WH-East	17-07-2026 19:21	18-07-2026 00:00	FALSE	8.3	FALSE	FALSE	471.3	km	PB-97-AB-3724	DRV949	FALSE
TRP008689	MANDI008	Export-Terminal	12-04-2026 02:31	12-04-2026 12:55	FALSE	10.4	FALSE	FALSE	464.5	km		UNASSIGNED	TRUE
TRP008690	MANDI043	WH-East	21-03-2026 14:36	22-03-2026 12:00	FALSE	21.4	FALSE	FALSE	1213.4	km	DL-95-CD-1843	UNASSIGNED	TRUE
TRP008691	MANDI039	Export-Terminal	10-04-2026 06:17	10-04-2026 14:17	FALSE	8	FALSE	FALSE	361.3	km	PB-48-AB-5968	DRV956	FALSE
TRP008692	MANDI017	WH-West	25-01-2026 16:37	26-01-2026 13:19	FALSE	20.7	FALSE	FALSE	1160.0 KM		RJ-62-AB-4581	DRV902	FALSE
TRP008693	MANDI035	WH-Central	01-01-2026 01:10	01-01-2026 16:58	FALSE	15.81	FALSE	TRUE	914.3	km	PB-71-CD-1350	UNASSIGNED	TRUE
TRP008694	MANDI055	WH-South	13-08-2026 17:42	14-08-2026 01:30	FALSE	7.8	FALSE	FALSE	377.3	km	PB-41-CD-4964	DRV838	FALSE
TRP008695	MANDI029	WH-North	07-01-2026 07:20	07-01-2026 17:26	FALSE	10.1	FALSE	FALSE	272.2226351	miles	DL-44-AB-2270	DRV522	FALSE
TRP008696	MANDI036	WH-South	02-05-2026 16:30	03-05-2026 03:36	TRUE	11.1	FALSE	FALSE	328.4567106	miles	HR-95-BC-2138	DRV224	FALSE
TRP008697	MANDI049	WH-East	15-02-2026 02:25	15-02-2026 06:49	FALSE	4.4	FALSE	FALSE	154.721379	miles	PB-56-BC-4497	DRV122	FALSE
TRP008698	MANDI042	WH-Central	20-03-2026 00:00	21-03-2026 01:55	FALSE		FALSE	FALSE	298.9 KM		HR-51-DF-2527	DRV981	FALSE
TRP008699	MANDI013	WH-Central	12-03-2026 18:28	13-03-2026 00:40	FALSE	6.2	FALSE	FALSE	319.2	km	RJ-24-DF-7236	DRV492	FALSE
TRP008700	MANDI033	Export-Terminal	31-08-2026 01:11	31-08-2026 22:35	FALSE	21.4	FALSE	FALSE	954.2	km	RJ-44-DF-2169	DRV398	FALSE
TRP008701	MANDI052	WH-Central	09-09-2026 00:00	10-09-2026 00:00	FALSE	15.8	TRUE	FALSE	473.8575246	miles	PB-61-AB-3709	DRV712	FALSE
TRP008702	MANDI014	Export-Terminal	02-05-2026 01:33	03-05-2026 00:15	TRUE	22.7	FALSE	FALSE	936.9	km	RJ-58-CD-4636	DRV958	FALSE
TRP008703	MANDI055	WH-South	18-07-2026 03:52	18-07-2026 19:40	FALSE	15.8	FALSE	FALSE	849.1	km	HR-27-CD-5998	DRV143	FALSE
TRP008704	MANDI006	WH-North	22-05-2026 02:12	22-05-2026 10:06	TRUE	7.9	FALSE	FALSE	437.2	km		UNASSIGNED	TRUE
TRP008705	MANDI026	WH-East	26-04-2026 16:21	26-04-2026 21:33	FALSE	5.2	FALSE	FALSE	284.2	km	DL-58-CD-3341	UNASSIGNED	TRUE
TRP008706	MANDI026	WH-Central	08-01-2026 09:56	09-01-2026 06:44	FALSE	20.8	FALSE	FALSE	1050	km	RJ-84-DF-5101	DRV761	FALSE
TRP008707	MANDI031	WH-West	27-06-2026 20:21	28-06-2026 00:00	FALSE	15.5	FALSE	FALSE	923.7	km	PB-77-CD-1714	DRV976	FALSE
TRP008708	MANDI045	WH-West	21-01-2026 19:35	22-01-2026 13:17	FALSE	17.7	FALSE	TRUE	443.0996601	miles	HR-59-AB-2470	DRV766	FALSE
TRP008709	MANDI028	WH-Central	02-03-2026 00:00	03-03-2026 00:00	FALSE	15.1	FALSE	FALSE	643.7	km		DRV801	FALSE
TRP008710	MANDI039	WH-Central	08-07-2026 02:08	08-07-2026 07:14	FALSE	5.1	FALSE	FALSE	260.7	km	PB-99-AB-2044	DRV194	FALSE
TRP008711	MANDI042	WH-West	10-06-2026 22:09	11-06-2026 18:03	FALSE	19.9	FALSE	FALSE	866.9 KM		PB-97-DF-9509	UNASSIGNED	TRUE
TRP008712	MANDI008	Export-Terminal	15-02-2026 18:30	15-02-2026 22:36	FALSE	4.1	FALSE	FALSE	221.2	km	RJ-33-CD-1157	DRV949	FALSE
TRP008713	MANDI050	WH-East	18-05-2026 07:04	19-05-2026 06:04	FALSE	23	FALSE	FALSE	1202.7	km	UP-98-BC-7364	DRV530	FALSE
TRP008714	MANDI037	Export-Terminal	02-01-2026 20:56	03-01-2026 12:32	FALSE	15.6	FALSE	FALSE	746.2	km	DL-35-BC-4901	UNASSIGNED	TRUE
TRP008715	MANDI024	WH-South	19-01-2026 10:27	19-01-2026 23:03	FALSE	12.6	FALSE	FALSE	699.1	km	HR-39-AB-9697	DRV935	FALSE
TRP008716	MANDI044	WH-West	25-06-2026 05:59	25-06-2026 14:23	FALSE	8.4	FALSE	FALSE	431	km		DRV587	FALSE
TRP008717	MANDI026	WH-West	08-09-2026 01:13	08-09-2026 14:55	TRUE	13.7	FALSE	FALSE	798.8	km	PB-81-AB-9315	DRV908	FALSE
TRP008718	MANDI015	WH-East	03-04-2026 00:35	03-04-2026 06:05	FALSE	5.5	FALSE	FALSE	184.6093241	miles	PB-67-AB-1919	DRV872	FALSE
TRP008719	MANDI017	Export-Terminal	05-09-2026 04:40	05-09-2026 08:58	FALSE	4.3	FALSE	FALSE	155.2806129	miles	RJ-49-BC-1465	DRV500	FALSE
TRP008720	MANDI057	WH-North	11-03-2026 04:07	11-03-2026 23:49	FALSE	19.7	FALSE	FALSE	882.8	km	HR-83-AB-4927	DRV972	FALSE
TRP008721	MANDI004	WH-West	03-02-2026 00:13	03-02-2026 08:19	FALSE	8.1	FALSE	FALSE	457.1	km	PB-42-DF-3417	DRV213	FALSE
TRP008722	MANDI012	WH-North	31-07-2026 19:31	01-08-2026 18:55	FALSE	23.4	FALSE	FALSE	1313.4	km	RJ-76-DF-8391	DRV659	FALSE
TRP008723	MANDI017	Export-Terminal	21-05-2026 15:45	21-05-2026 21:21	FALSE	5.6	FALSE	FALSE	281.2 KM		HR-97-CD-4011	UNASSIGNED	TRUE
TRP008724	MANDI045	WH-North	02-01-2026 10:40	02-01-2026 23:28	FALSE	12.8	FALSE	FALSE	602.6	km	HR-84-BC-4665	DRV834	FALSE
TRP008725	MANDI038	WH-East	08-03-2026 05:24	08-03-2026 00:00	FALSE	11.9	FALSE	FALSE	575.5	km	DL-65-BC-3684	DRV362	FALSE
TRP008726	MANDI042	Export-Terminal	17-01-2026 07:03	18-01-2026 04:39	TRUE	21.6	FALSE	FALSE	1149	km	RJ-74-BC-6703	DRV813	FALSE
TRP008727	MANDI005	WH-North	04-05-2026 21:33	05-05-2026 16:51	TRUE	19.3	FALSE	FALSE	495.1084128	miles	UP-21-DF-7151	DRV357	FALSE
TRP008728	MANDI056	Export-Terminal	15-01-2026 16:09	16-01-2026 03:03	FALSE	10.9	FALSE	FALSE	594.5	km	PB-87-AB-4947	DRV674	FALSE
TRP008729	MANDI004	WH-West	29-08-2026 20:57	30-08-2026 05:39	FALSE	8.7	FALSE	FALSE	262.4671104	miles	HR-36-CD-9886	DRV811	FALSE
TRP008730	MANDI018	WH-North	07-06-2026 08:21	07-06-2026 13:57	FALSE	5.6	FALSE	FALSE	332.8	km	PB-82-AB-1809	DRV271	FALSE
TRP008731	MANDI026	WH-North	31-03-2026 00:04	31-03-2026 16:34	FALSE	16.5	FALSE	TRUE	844.6	km	PB-54-CD-3177	UNASSIGNED	TRUE
TRP008732	MANDI036	WH-West	09-05-2026 04:57	09-05-2026 13:51	FALSE	8.9	FALSE	FALSE	446.3	km	DL-68-AB-5212	DRV308	FALSE
TRP008733	MANDI003	WH-Central	03-02-2026 01:25	03-02-2026 18:37	FALSE	17.2	FALSE	FALSE	1021.5	km	PB-91-AB-2248	DRV916	FALSE
TRP008734	MANDI001	WH-Central	06-05-2026 08:46	06-05-2026 23:58	FALSE	15.2	FALSE	FALSE	759.4	km	HR-28-AB-5003	DRV572	FALSE
TRP008735	MANDI023	WH-East	15-07-2026 07:30	16-07-2026 07:00	FALSE	23.5	FALSE	FALSE	1124.2	km	RJ-58-CD-2592	DRV925	FALSE
TRP008736	MANDI032	WH-East	20-07-2026 09:56	20-07-2026 16:44	TRUE	6.8	FALSE	FALSE	386.0 KM		PB-66-BC-9160	DRV280	FALSE
TRP008737	MANDI034	Export-Terminal	21-07-2026 14:01	22-07-2026 05:13	FALSE	15.2	FALSE	FALSE	614.9	km	HR-38-CD-6454	DRV124	FALSE
TRP008738	MANDI056	WH-West	05-09-2026 20:13	06-09-2026 10:31	FALSE	14.3	FALSE	FALSE	639.9	km	PB-41-DF-2564	UNASSIGNED	TRUE
TRP008739	MANDI053	WH-Central	13-05-2026 13:54	14-05-2026 07:06	FALSE	17.2	FALSE	FALSE	750.7 KM		HR-97-BC-7660	DRV139	FALSE
TRP008740	MANDI053	WH-East	26-08-2026 06:16	27-08-2026 04:04	FALSE	21.8	FALSE	FALSE	1084.7	km	HR-68-BC-1561	DRV468	FALSE
TRP008741	MANDI018	WH-South	09-05-2026 13:55	09-05-2026 20:55	FALSE	7	FALSE	FALSE	393.3 KM		HR-37-CD-7624	DRV978	FALSE
TRP008742	MANDI033	WH-North	01-05-2026 18:42	02-05-2026 07:42	FALSE	13	FALSE	FALSE	541.5	km	DL-73-BC-2839	DRV142	FALSE
TRP008743	MANDI047	WH-Central	02-02-2026 19:34	03-02-2026 09:16	FALSE	13.7	FALSE	FALSE	660.4	km	PB-63-DF-8699	DRV388	FALSE
TRP008744	MANDI032	WH-West	19-02-2026 18:23	20-02-2026 17:41	FALSE	23.3	FALSE	FALSE	1136.1	km	UP-59-CD-3724	UNASSIGNED	TRUE
TRP008745	MANDI047	WH-West	21-05-2026 05:22	21-05-2026 10:40	FALSE	5.3	FALSE	FALSE	183.9879531	miles		DRV406	FALSE
