date,Mandi_ID,Crop,Min_Price,Max_Price,Modal_Price,MSP,Mandi_Name,District,State,Mandi_Type,Total_Area_Acres,Avg_Temperature_C,Total_Rainfall_mm,Avg_Humidity,Sensor_Count,Price_Crash,Total_Arrivals_Qtl,Farmer_Count,Arrival_Records,Price_Risk_Score,Supply_Pressure_Score,Transport_Risk_Score,Priority_Score
2026-08-20,MANDI026,Mustard,5325.48,5798.09,5561.78,5650.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,28.291666666666668,1482.72,62.51020408163265,27.0,True,143.51,0.0,1.0,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-08-20,MANDI026,Sugarcane,3266.16,3522.93,3394.54,3500.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,28.291666666666668,1482.72,62.51020408163265,27.0,True,,,,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-08-20,MANDI028,Maize,2118.88,2461.9,2290.39,2090.0,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-08-20,MANDI028,Sugarcane,3336.84,3831.0,3584.0,,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-08-20,MANDI028,Wheat,2372.49,2908.88,2640.68,2275.0,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,384.66,113.0,1.0,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-08-20,MANDI031,Cotton,,6462.335,6166.775,6620.0,Nangloi Jat Mandi,Sirsa,Haryana,APMC,22.0,28.291666666666668,1482.72,62.51020408163265,27.0,True,,,,75.2628666297731,78.53667262463813,76.89873417721519,76.57218193772103
2026-08-20,MANDI032,Cotton,5947.47,6856.74,6402.1,,Chapra Grain Market,Unknown,Haryana,PRIVATE,20.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,75.51185656448813,94.90438338438949,74.65437788018433,81.15811887359777
2026-08-20,MANDI032,Mustard,5880.31,6824.33,6352.32,5650.0,Chapra Grain Market,Unknown,Haryana,PRIVATE,20.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,381.66,0.0,1.0,75.51185656448813,94.90438338438949,74.65437788018433,81.15811887359777
2026-08-20,MANDI033,Cotton,5944.89,,6415.65,6620.0,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,28.291666666666668,1482.72,62.51020408163265,27.0,True,,,,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-08-20,MANDI033,Rice,2110.0,2496.0,2303.21,2183.0,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-08-20,MANDI035,Sugarcane,3312.62,4076.9,3694.76,,Guntakal Mandi,Ambala,Haryana,APMC,17.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,87.9375696767001,89.41117903868066,84.29517502365185,87.65117355468462
2026-08-20,MANDI036,Cotton,5688.0,6899.0,6293.56,6620.0,Mysore Grain Market,Kurukshetra,Haryana,APMC,9.0,28.291666666666668,1482.72,62.51020408163265,27.0,True,473.76,65.0,1.0,75.37505972288581,80.01283589980646,65.59385382059801,74.81015139550445
2026-08-20,MANDI036,Maize,2165.8,2661.15,2413.0,2090.0,Mysore Grain Market,Kurukshetra,Haryana,APMC,9.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,75.37505972288581,80.01283589980646,65.59385382059801,74.81015139550445
2026-08-20,MANDI040,Cotton,6031.89,6990.81,6511.0,6620.0,Jodhpur Market,Fatehabad,Haryana,DIRECT,40.0,28.291666666666668,1482.72,62.51020408163265,27.0,True,,,,79.85907222548444,75.65086038382984,65.97744360902256,75.82028294969568
2026-08-20,MANDI040,Maize,1859.07,2090.0,1974.54,2090.0,Jodhpur Market,Fatehabad,Haryana,DIRECT,40.0,28.291666666666668,1482.72,62.51020408163265,27.0,True,,,,79.85907222548444,75.65086038382984,65.97744360902256,75.82028294969568
2026-08-20,MANDI041,Cotton,5943.1,7041.0,6491.88,6620.0,Gurgaon Grain Market,Fatehabad,Haryana,APMC,39.0,28.291666666666668,1482.72,62.51020408163265,27.0,True,,,,89.28956393924548,88.12206358446895,84.24254317111462,87.92990967918635
2026-08-20,MANDI041,Rice,2227.33,2523.0,2375.0,2183.0,Gurgaon Grain Market,Fatehabad,Haryana,APMC,39.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,89.28956393924548,88.12206358446895,84.24254317111462,87.92990967918635
2026-08-20,MANDI044,Maize,2014.0,2465.63,2240.0,,Dehri Mandi,Agra,Uttar Pradesh,APMC,41.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,146.19,0.0,1.0,95.5542095699576,91.17910745259692,69.36953352769679,89.00474372629724
2026-08-20,MANDI048,Maize,1782.0,,,,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,DIRECT,27.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,77.85330948121646,80.58142215549816,77.25243506493507,78.55156840024469
2026-08-20,MANDI048,Sugarcane,3658.0,4496.0,4077.03,3500.0,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,DIRECT,27.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,77.85330948121646,80.58142215549816,77.25243506493507,78.55156840024469
2026-08-20,MANDI049,Rice,2065.19,2493.0,2279.28,,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,PRIVATE,39.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,83.6923076923077,65.53228421744815,71.13583138173303,75.73300538773489
2026-08-20,MANDI050,Sugarcane,3270.5550000000003,3804.07,3580.2799999999997,3500.0,Durg Market,Muzaffarnagar,Uttar Pradesh,APMC,47.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,84.03530895334174,92.04297960338114,86.30623520126284,86.89179539793778
2026-08-20,MANDI055,Cotton,6669.0,7135.05,6901.91,6620.0,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC,12.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,90.5625717566016,69.82213056659805,77.3671096345515,81.70134697519052
2026-08-20,MANDI057,Sugarcane,3607.1,3970.0,3789.0,3500.0,Gorakhpur APMC,Bareilly,Unknown,DIRECT,7.0,28.291666666666668,1482.72,62.51020408163265,27.0,False,,,,63.678929765886295,64.32344133301102,73.11616954474097,65.75973119179464
2026-08-21,MANDI001,Sugarcane,3457.0,4042.95,3749.96,3500.0,Hyderabad Mandi,Ludhiana,Punjab,PRIVATE,11.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,453.96,52.0,1.0,76.54784240150093,81.7397710742715,69.3609022556391,76.66803297415973
2026-08-21,MANDI001,Wheat,2221.81,2757.0,,2275.0,Hyderabad Mandi,Ludhiana,Punjab,PRIVATE,11.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,76.54784240150093,81.7397710742715,69.3609022556391,76.66803297415973
2026-08-21,MANDI004,Maize,2111.22,2493.73,,2090.0,Khandwa Grain Market,Ludhiana,Punjab,APMC,15.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,98.07692307692307,78.90813199489392,81.90619621342515,89.09214037961473
2026-08-21,MANDI007,Sugarcane,3267.33,3898.0,3582.84,3500.0,Nashik Mandi,Amritsar,Punjab,PRIVATE,45.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,81.68598524762908,72.96838250227479,82.6530612244898,79.26411961939495
2026-08-21,MANDI009,Rice,1898.0,2288.0,2092.73,2183.0,Jamshedpur APMC,Jalandhar,Punjab,APMC,28.0,28.715882352941176,1250.27,58.40425531914894,35.0,True,,,,71.97538461538461,83.51712234062234,60.04043126684637,73.05091526324829
2026-08-21,MANDI009,Sugarcane,3101.7,3463.0,3282.0,3500.0,Jamshedpur APMC,Jalandhar,Punjab,APMC,28.0,28.715882352941176,1250.27,58.40425531914894,35.0,True,,,,71.97538461538461,83.51712234062234,60.04043126684637,73.05091526324829
2026-08-21,MANDI012,Mustard,5073.0,6274.44,5674.0,5650.0,Gaya Grain Market,Patiala,Punjab,APMC,48.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,77.61786600496276,72.95716909036163,89.140365448505,78.52415681929088
2026-08-21,MANDI013,Maize,2075.06,2271.81,2173.0,2090.0,Aurangabad Market,Patiala,Punjab,PRIVATE,25.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,77.49287749287748,65.59098694520264,71.84873949579833,72.7934827291592
2026-08-21,MANDI013,Sugarcane,3377.46,3570.0,3473.65,3500.0,Aurangabad Market,Patiala,Punjab,PRIVATE,25.0,28.715882352941176,1250.27,58.40425531914894,35.0,True,14.9,61.0,1.0,77.49287749287748,65.59098694520264,71.84873949579833,72.7934827291592
2026-08-21,MANDI013,Wheat,2353.25,2642.95,2498.0,2275.0,Aurangabad Market,Patiala,Punjab,PRIVATE,25.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,81.52,113.0,1.0,77.49287749287748,65.59098694520264,71.84873949579833,72.7934827291592
2026-08-21,MANDI014,Cotton,5903.68,6258.0,6081.0,6620.0,Bathinda Grain Market,Patiala,Punjab,PRIVATE,25.0,28.715882352941176,1250.27,58.40425531914894,35.0,True,,,,95.77464788732394,69.39336103911916,81.14111498257842,84.93355525191339
2026-08-21,MANDI015,Maize,2105.0,2437.42,2271.0,2090.0,Amravati Grain Market,Bathinda,Punjab,APMC,13.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,74.29208472686733,68.7356914985172,77.02874049027896,73.17249791104462
2026-08-21,MANDI016,Mustard,5888.19,6289.0,6088.65,5650.0,Kulti APMC,Bathinda,Punjab,APMC,42.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,69.74358974358972,72.36648473050971,77.24382946896037,72.03050618473985
2026-08-21,MANDI017,Maize,2110.0,2587.2,2349.0,,Parbhani Market,Unknown,Punjab,PRIVATE,8.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,70.39,0.0,1.0,84.29441062534588,80.21724901786989,80.62060889929742,82.33650179789339
2026-08-21,MANDI017,Mustard,5413.0,6715.0,6064.02,5650.0,Parbhani Market,Unknown,Punjab,PRIVATE,8.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,228.5,0.0,1.0,84.29441062534588,80.21724901786989,80.62060889929742,82.33650179789339
2026-08-21,MANDI018,Mustard,5494.06,6632.2,,,Jaunpur Mandi,Moga,Punjab,APMC,9.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,88.76456876456875,80.01267530969436,66.29464285714286,81.64501554662125
2026-08-21,MANDI019,Maize,1971.64,2395.26,2183.45,,Karimnagar Grain Market,Moga,Punjab,PRIVATE,40.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,227.55,34.0,1.0,95.59681697612731,69.92591084704216,68.5590421139554,82.48799016496739
2026-08-21,MANDI019,Rice,2024.17,2486.05,2255.11,2183.0,Karimnagar Grain Market,Moga,Punjab,PRIVATE,40.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,95.59681697612731,69.92591084704216,68.5590421139554,82.48799016496739
2026-08-21,MANDI023,Sugarcane,3567.4,3985.27,3776.0,3500.0,Panihati APMC,Karnal,Haryana,PRIVATE,38.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,61.99430199430198,76.59051246057696,85.9591836734694,71.16614147001795
2026-08-21,MANDI024,Wheat,2253.74,,2456.24,2275.0,Jaipur Mandi,Karnal,Haryana,APMC,24.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,76.5097588978186,78.16563192538968,78.00963081861958,77.30649519025012
2026-08-21,MANDI025,Rice,1859.2,2315.2,2087.2,2183.0,Dindigul APMC,Karnal,Haryana,APMC,28.0,28.715882352941176,1250.27,58.40425531914894,35.0,True,,,,83.13805399898115,86.693508964632,92.92207792207793,86.16149527329577
2026-08-21,MANDI025,Wheat,1999.15,2148.17,2073.66,,Dindigul APMC,Karnal,Haryana,APMC,28.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,83.13805399898115,86.693508964632,92.92207792207793,86.16149527329577
2026-08-21,MANDI027,Cotton,6407.0,7258.97,6833.09,6620.0,Kochi APMC,Hisar,Haryana,APMC,39.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,94.30119176598049,80.89703600978807,79.4740973312402,87.31452615217471
2026-08-21,MANDI028,Wheat,2122.0,2576.96,2350.0,,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-08-21,MANDI031,Wheat,2265.11,2674.0,2469.0,,Nangloi Jat Mandi,Sirsa,Haryana,APMC,22.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,75.2628666297731,78.53667262463813,76.89873417721519,76.57218193772103
2026-08-21,MANDI033,Sugarcane,3675.0,4341.0,4007.82,3500.0,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,411.72,0.0,1.0,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-08-21,MANDI033,Wheat,2307.97,2553.69,2430.83,2275.0,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-08-21,MANDI034,Mustard,5387.07,6425.42,5906.25,,Ludhiana Grain Market,Ambala,Haryana,APMC,11.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,263.42,85.0,1.0,80.34461538461538,77.25248517221951,83.41367221735321,80.03078768744419
2026-08-21,MANDI035,Mustard,5358.22,6687.91,6023.07,5650.0,Guntakal Mandi,Ambala,Haryana,APMC,17.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,87.9375696767001,89.41117903868066,84.29517502365185,87.65117355468462
2026-08-21,MANDI036,Maize,2028.43,2177.29,2103.0,,Mysore Grain Market,Kurukshetra,Haryana,APMC,9.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,75.37505972288581,80.01283589980646,65.59385382059801,74.81015139550445
2026-08-21,MANDI038,Maize,2070.57,2194.02,2132.0,2090.0,Jalandhar Mandi,Kurukshetra,Haryana,PRIVATE,36.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,264.63,0.0,1.0,90.5625717566016,82.01748808549404,65.32258064516128,82.95104843298127
2026-08-21,MANDI039,Mustard,5506.04,6300.0,5902.84,5650.0,Anand Grain Market,Unknown,Haryana,APMC,5.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,79.01022054868207,79.24579357616419,74.65437788018433,78.20972392322716
2026-08-21,MANDI039,Wheat,2264.0,2562.49,2413.2,2275.0,Anand Grain Market,Unknown,Haryana,APMC,5.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,361.4,0.0,1.0,79.01022054868207,79.24579357616419,74.65437788018433,78.20972392322716
2026-08-21,MANDI041,Rice,1878.0,2110.15,1994.0,2183.0,Gurgaon Grain Market,Fatehabad,Haryana,APMC,39.0,28.715882352941176,1250.27,58.40425531914894,35.0,True,,,,89.28956393924548,88.12206358446895,84.24254317111462,87.92990967918635
2026-08-21,MANDI041,Sugarcane,3346.99,3580.0,3463.0,3500.0,Gurgaon Grain Market,Fatehabad,Haryana,APMC,39.0,28.715882352941176,1250.27,58.40425531914894,35.0,True,,,,89.28956393924548,88.12206358446895,84.24254317111462,87.92990967918635
2026-08-21,MANDI043,Wheat,2364.0,2890.93,2627.0,,Danapur Mandi,Agra,Uttar Pradesh,PRIVATE,28.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,86.52400231347598,60.10451362824802,69.88362760834673,75.27008076688175
2026-08-21,MANDI048,Cotton,6191.0,6594.67,6392.59,,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,DIRECT,27.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,2.1034,81.0,1.0,77.85330948121646,80.58142215549816,77.25243506493507,78.55156840024469
2026-08-21,MANDI049,Wheat,2058.0,2392.58,2225.37,2275.0,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,PRIVATE,39.0,28.715882352941176,1250.27,58.40425531914894,35.0,True,,,,83.6923076923077,65.53228421744815,71.13583138173303,75.73300538773489
2026-08-21,MANDI050,Cotton,6129.78,6733.0,6431.58,6620.0,Durg Market,Muzaffarnagar,Uttar Pradesh,APMC,47.0,28.715882352941176,1250.27,58.40425531914894,35.0,True,,,,84.03530895334174,92.04297960338114,86.30623520126284,86.89179539793778
2026-08-21,MANDI052,Mustard,5666.35,,6295.78,5650.0,Kakinada APMC,Saharanpur,Uttar Pradesh,APMC,48.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,81.36752136752136,74.64605814080998,72.73469387755104,77.62451690151389
2026-08-21,MANDI052,Rice,1970.51,2192.0,2081.47,,Kakinada APMC,Saharanpur,Uttar Pradesh,APMC,48.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,319.2,87.0,1.0,81.36752136752136,74.64605814080998,72.73469387755104,77.62451690151389
2026-08-21,MANDI053,Mustard,5601.22,,5889.86,5650.0,Panihati Market,Saharanpur,Uttar Pradesh,APMC,28.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,65.80645161290323,57.950404144895174,63.891323400525856,63.066611730025336
2026-08-21,MANDI053,Wheat,2350.65,2737.35,2544.0,2275.0,Panihati Market,Saharanpur,Uttar Pradesh,APMC,28.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,65.80645161290323,57.950404144895174,63.891323400525856,63.066611730025336
2026-08-21,MANDI055,Cotton,6876.26,8157.95,7517.11,6620.0,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC,12.0,28.715882352941176,1250.27,58.40425531914894,35.0,False,,,,90.5625717566016,69.82213056659805,77.3671096345515,81.70134697519052
2026-08-21,MANDI057,Mustard,5099.22,6025.0,5561.95,5650.0,Gorakhpur APMC,Bareilly,Unknown,DIRECT,7.0,28.715882352941176,1250.27,58.40425531914894,35.0,True,,,,63.678929765886295,64.32344133301102,73.11616954474097,65.75973119179464
2026-08-22,MANDI001,Mustard,5363.69,6541.0,5952.56,5650.0,Hyderabad Mandi,Ludhiana,Punjab,PRIVATE,11.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,349.34,130.0,1.0,76.54784240150093,81.7397710742715,69.3609022556391,76.66803297415973
2026-08-22,MANDI002,Cotton,6075.0,,6828.57,6620.0,Solapur Mandi,Ludhiana,Unknown,APMC,37.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,81.51848151848152,76.99654615874924,84.58646616541354,80.77549783994823
2026-08-22,MANDI003,Wheat,2035.01,2158.0,2096.55,,Vijayawada Mandi,Ludhiana,Punjab,APMC,19.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,88.71384615384615,76.75115842536506,71.49014778325123,81.68030016118284
2026-08-22,MANDI004,Wheat,2323.41,2865.41,2594.41,2275.0,Khandwa Grain Market,Ludhiana,Punjab,APMC,15.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,98.07692307692307,78.90813199489392,81.90619621342515,89.09214037961473
2026-08-22,MANDI005,Rice,2037.0,2473.59,2255.37,2183.0,Bhilwara Grain Market,Amritsar,Punjab,DIRECT,29.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,83.99775407074677,82.66277263917692,73.57555739058628,81.51282030524371
2026-08-22,MANDI006,Sugarcane,3052.24,3423.85,3238.0,3500.0,Kochi Mandi,Amritsar,Punjab,DIRECT,34.0,26.84090909090909,1323.1,58.26086956521739,38.0,True,,,,87.31677771047849,69.5556694182631,81.68067226890757,80.86122413449968
2026-08-22,MANDI006,Wheat,2337.25,2564.04,2358.79,2275.0,Kochi Mandi,Amritsar,Punjab,DIRECT,34.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,130.49,48.0,1.0,87.31677771047849,69.5556694182631,81.68067226890757,80.86122413449968
2026-08-22,MANDI007,Mustard,5896.49,6489.77,6193.0,,Nashik Mandi,Amritsar,Punjab,PRIVATE,45.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,81.68598524762908,72.96838250227479,82.6530612244898,79.26411961939495
2026-08-22,MANDI009,Rice,1908.14,2009.0,1958.0,,Jamshedpur APMC,Jalandhar,Punjab,APMC,28.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,71.97538461538461,83.51712234062234,60.04043126684637,73.05091526324829
2026-08-22,MANDI010,Wheat,2341.6,2836.08,2588.84,2275.0,Dhule APMC,Jalandhar,Punjab,DIRECT,48.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,227.36,0.0,1.0,75.21367521367522,81.62453975241417,80.77458256029685,78.24911604462123
2026-08-22,MANDI011,Sugarcane,3063.46,3651.52,3357.0,3500.0,Arrah Mandi,Patiala,Punjab,APMC,34.0,26.84090909090909,1323.1,58.26086956521739,38.0,True,,,,78.0711825487945,100.0,92.35412474849095,87.50641622409543
2026-08-22,MANDI015,Maize,2096.36,2473.0,2285.0,2090.0,Amravati Grain Market,Bathinda,Punjab,APMC,13.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,214.2,95.0,1.0,74.29208472686733,68.7356914985172,77.02874049027896,73.17249791104462
2026-08-22,MANDI015,Rice,2087.14,2201.0,2144.11,2183.0,Amravati Grain Market,Bathinda,Punjab,APMC,13.0,26.84090909090909,1323.1,58.26086956521739,38.0,True,,,,74.29208472686733,68.7356914985172,77.02874049027896,73.17249791104462
2026-08-22,MANDI016,Rice,2218.89,2559.0,2388.91,2183.0,Kulti APMC,Bathinda,Punjab,APMC,42.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,69.74358974358972,72.36648473050971,77.24382946896037,72.03050618473985
2026-08-22,MANDI018,Sugarcane,3368.69,4183.0,3776.0,3500.0,Jaunpur Mandi,Moga,Punjab,APMC,9.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,88.76456876456875,80.01267530969436,66.29464285714286,81.64501554662125
2026-08-22,MANDI020,Maize,2015.755,2328.255,2171.9700000000003,2090.0,Kadapa Mandi,Ferozepur,Punjab,DIRECT,26.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,80.15984015984016,68.38466338726647,66.22203098106714,73.83972529231345
2026-08-22,MANDI022,Mustard,5929.95,6614.19,6272.07,5650.0,Eluru APMC,Karnal,Haryana,APMC,45.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,265.25,129.0,1.0,84.009324009324,84.87910568926034,91.27196333078686,85.72278637759747
2026-08-22,MANDI024,Maize,1839.0,2066.81,1952.89,,Jaipur Mandi,Karnal,Haryana,APMC,24.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,76.5097588978186,78.16563192538968,78.00963081861958,77.30649519025012
2026-08-22,MANDI026,Maize,1934.43,2412.0,,2090.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-08-22,MANDI026,Rice,2287.77,2807.66,2547.71,2183.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-08-22,MANDI027,Mustard,5790.27,6746.955,6243.264999999999,5650.0,Kochi APMC,Hisar,Haryana,APMC,39.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,94.30119176598049,80.89703600978807,79.4740973312402,87.31452615217471
2026-08-22,MANDI028,Cotton,6240.58,7203.0,6721.92,6620.0,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-08-22,MANDI029,Rice,2089.48,2590.85,2340.16,2183.0,Asansol Grain Market,Sirsa,Haryana,DIRECT,28.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,135.46,100.0,1.0,83.6923076923077,62.62819836467774,87.45847176079734,78.12630770771663
2026-08-22,MANDI029,Sugarcane,3586.69,4146.78,3867.0,3500.0,Asansol Grain Market,Sirsa,Haryana,DIRECT,28.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,83.6923076923077,62.62819836467774,87.45847176079734,78.12630770771663
2026-08-22,MANDI033,Maize,1897.78,2164.15,2031.0,2090.0,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,26.84090909090909,1323.1,58.26086956521739,38.0,True,,,,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-08-22,MANDI034,Wheat,2022.22,2473.32,2247.77,2275.0,Ludhiana Grain Market,Ambala,Haryana,APMC,11.0,26.84090909090909,1323.1,58.26086956521739,38.0,True,358.99,139.0,1.0,80.34461538461538,77.25248517221951,83.41367221735321,80.03078768744419
2026-08-22,MANDI035,Wheat,2253.84,2560.69,2407.0,2275.0,Guntakal Mandi,Ambala,Haryana,APMC,17.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,87.9375696767001,89.41117903868066,84.29517502365185,87.65117355468462
2026-08-22,MANDI036,Wheat,2035.5,2139.98,2087.74,2275.0,Mysore Grain Market,Kurukshetra,Haryana,APMC,9.0,26.84090909090909,1323.1,58.26086956521739,38.0,True,,,,75.37505972288581,80.01283589980646,65.59385382059801,74.81015139550445
2026-08-22,MANDI038,Mustard,5278.49,6352.0,5815.16,5650.0,Jalandhar Mandi,Kurukshetra,Haryana,PRIVATE,36.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,90.5625717566016,82.01748808549404,65.32258064516128,82.95104843298127
2026-08-22,MANDI038,Rice,2002.02,2192.0,2096.79,,Jalandhar Mandi,Kurukshetra,Haryana,PRIVATE,36.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,90.5625717566016,82.01748808549404,65.32258064516128,82.95104843298127
2026-08-22,MANDI038,Wheat,2007.0,2367.0,2187.0,2275.0,Jalandhar Mandi,Kurukshetra,Haryana,PRIVATE,36.0,26.84090909090909,1323.1,58.26086956521739,38.0,True,,,,90.5625717566016,82.01748808549404,65.32258064516128,82.95104843298127
2026-08-22,MANDI042,Rice,2225.855,2596.19,2480.46,2183.0,Erode Mandi,Fatehabad,Haryana,PRIVATE,38.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,87.9375696767001,71.72639651903968,62.36099230111207,77.95890225428437
2026-08-22,MANDI045,Mustard,5765.15,7151.91,,5650.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,PRIVATE,25.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,86.63461538461537,70.61197686014796,78.47644376899696,80.19618950415146
2026-08-22,MANDI047,Rice,1877.0,2254.0,2065.68,,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC,28.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,,,,88.00976800976801,89.47462812880947,97.6569608735214,90.37866461823113
2026-08-22,MANDI047,Sugarcane,3321.5,4072.0,3696.66,3500.0,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC,28.0,26.84090909090909,1323.1,58.26086956521739,38.0,False,576.89,208.0,2.0,88.00976800976801,89.47462812880947,97.6569608735214,90.37866461823113
