date,district,avg_temp_c,total_rain_mm,avg_humidity,sensor_count,District,State,Mandi_ID,Mandi_Type
2026-06-30,Unknown,27.922608695652176,1082.41,63.170731707317074,30,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-01,Unknown,26.985227272727272,1046.65,61.225,32,Unknown,Punjab,MANDI017,PRIVATE
2026-07-01,Unknown,26.985227272727272,1046.65,61.225,32,Unknown,Haryana,MANDI032,PRIVATE
2026-07-01,Unknown,26.985227272727272,1046.65,61.225,32,Unknown,Haryana,MANDI039,APMC
2026-07-01,Unknown,26.985227272727272,1046.65,61.225,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-02,Unknown,28.926956521739132,1091.84,59.76744186046512,27,Unknown,Punjab,MANDI017,PRIVATE
2026-07-02,Unknown,28.926956521739132,1091.84,59.76744186046512,27,Unknown,Haryana,MANDI032,PRIVATE
2026-07-02,Unknown,28.926956521739132,1091.84,59.76744186046512,27,Unknown,Haryana,MANDI039,APMC
2026-07-02,Unknown,28.926956521739132,1091.84,59.76744186046512,27,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-03,Unknown,24.880000000000003,1443.51,63.06976744186046,35,Unknown,Punjab,MANDI017,PRIVATE
2026-07-03,Unknown,24.880000000000003,1443.51,63.06976744186046,35,Unknown,Haryana,MANDI032,PRIVATE
2026-07-03,Unknown,24.880000000000003,1443.51,63.06976744186046,35,Unknown,Haryana,MANDI039,APMC
2026-07-03,Unknown,24.880000000000003,1443.51,63.06976744186046,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-04,Unknown,28.17706896551724,1364.12,63.763636363636365,35,Unknown,Punjab,MANDI017,PRIVATE
2026-07-04,Unknown,28.17706896551724,1364.12,63.763636363636365,35,Unknown,Haryana,MANDI032,PRIVATE
2026-07-04,Unknown,28.17706896551724,1364.12,63.763636363636365,35,Unknown,Haryana,MANDI039,APMC
2026-07-04,Unknown,28.17706896551724,1364.12,63.763636363636365,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-05,Unknown,27.663703703703703,1361.84,60.8,33,Unknown,Punjab,MANDI017,PRIVATE
2026-07-05,Unknown,27.663703703703703,1361.84,60.8,33,Unknown,Haryana,MANDI032,PRIVATE
2026-07-05,Unknown,27.663703703703703,1361.84,60.8,33,Unknown,Haryana,MANDI039,APMC
2026-07-05,Unknown,27.663703703703703,1361.84,60.8,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-06,Unknown,28.748936170212765,1009.37,64.97619047619048,31,Unknown,Punjab,MANDI017,PRIVATE
2026-07-06,Unknown,28.748936170212765,1009.37,64.97619047619048,31,Unknown,Haryana,MANDI032,PRIVATE
2026-07-06,Unknown,28.748936170212765,1009.37,64.97619047619048,31,Unknown,Haryana,MANDI039,APMC
2026-07-06,Unknown,28.748936170212765,1009.37,64.97619047619048,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-07,Unknown,26.7306,1068.13,60.61702127659574,31,Unknown,Punjab,MANDI017,PRIVATE
2026-07-07,Unknown,26.7306,1068.13,60.61702127659574,31,Unknown,Haryana,MANDI032,PRIVATE
2026-07-07,Unknown,26.7306,1068.13,60.61702127659574,31,Unknown,Haryana,MANDI039,APMC
2026-07-07,Unknown,26.7306,1068.13,60.61702127659574,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-08,Unknown,27.70560606060606,1642.58,55.03125,36,Unknown,Punjab,MANDI017,PRIVATE
2026-07-08,Unknown,27.70560606060606,1642.58,55.03125,36,Unknown,Haryana,MANDI032,PRIVATE
2026-07-08,Unknown,27.70560606060606,1642.58,55.03125,36,Unknown,Haryana,MANDI039,APMC
2026-07-08,Unknown,27.70560606060606,1642.58,55.03125,36,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-09,Unknown,26.460169491525424,1176.8,63.53703703703704,34,Unknown,Punjab,MANDI017,PRIVATE
2026-07-09,Unknown,26.460169491525424,1176.8,63.53703703703704,34,Unknown,Haryana,MANDI032,PRIVATE
2026-07-09,Unknown,26.460169491525424,1176.8,63.53703703703704,34,Unknown,Haryana,MANDI039,APMC
2026-07-09,Unknown,26.460169491525424,1176.8,63.53703703703704,34,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-10,Unknown,27.17056603773585,1386.21,62.212765957446805,35,Unknown,Punjab,MANDI017,PRIVATE
2026-07-10,Unknown,27.17056603773585,1386.21,62.212765957446805,35,Unknown,Haryana,MANDI032,PRIVATE
2026-07-10,Unknown,27.17056603773585,1386.21,62.212765957446805,35,Unknown,Haryana,MANDI039,APMC
2026-07-10,Unknown,27.17056603773585,1386.21,62.212765957446805,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-11,Unknown,27.690851063829786,1160.15,58.41463414634146,29,Unknown,Punjab,MANDI017,PRIVATE
2026-07-11,Unknown,27.690851063829786,1160.15,58.41463414634146,29,Unknown,Haryana,MANDI032,PRIVATE
2026-07-11,Unknown,27.690851063829786,1160.15,58.41463414634146,29,Unknown,Haryana,MANDI039,APMC
2026-07-11,Unknown,27.690851063829786,1160.15,58.41463414634146,29,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-12,Unknown,28.09358490566038,1281.59,63.25,35,Unknown,Punjab,MANDI017,PRIVATE
2026-07-12,Unknown,28.09358490566038,1281.59,63.25,35,Unknown,Haryana,MANDI032,PRIVATE
2026-07-12,Unknown,28.09358490566038,1281.59,63.25,35,Unknown,Haryana,MANDI039,APMC
2026-07-12,Unknown,28.09358490566038,1281.59,63.25,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-13,Unknown,28.928510638297876,985.99,60.25581395348837,31,Unknown,Punjab,MANDI017,PRIVATE
2026-07-13,Unknown,28.928510638297876,985.99,60.25581395348837,31,Unknown,Haryana,MANDI032,PRIVATE
2026-07-13,Unknown,28.928510638297876,985.99,60.25581395348837,31,Unknown,Haryana,MANDI039,APMC
2026-07-13,Unknown,28.928510638297876,985.99,60.25581395348837,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-14,Unknown,27.921111111111113,1283.32,62.08163265306123,32,Unknown,Punjab,MANDI017,PRIVATE
2026-07-14,Unknown,27.921111111111113,1283.32,62.08163265306123,32,Unknown,Haryana,MANDI032,PRIVATE
2026-07-14,Unknown,27.921111111111113,1283.32,62.08163265306123,32,Unknown,Haryana,MANDI039,APMC
2026-07-14,Unknown,27.921111111111113,1283.32,62.08163265306123,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-15,Unknown,27.72317073170732,885.09,54.114285714285714,30,Unknown,Punjab,MANDI017,PRIVATE
2026-07-15,Unknown,27.72317073170732,885.09,54.114285714285714,30,Unknown,Haryana,MANDI032,PRIVATE
2026-07-15,Unknown,27.72317073170732,885.09,54.114285714285714,30,Unknown,Haryana,MANDI039,APMC
2026-07-15,Unknown,27.72317073170732,885.09,54.114285714285714,30,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-16,Unknown,26.95949152542373,1383.27,58.85454545454545,31,Unknown,Punjab,MANDI017,PRIVATE
2026-07-16,Unknown,26.95949152542373,1383.27,58.85454545454545,31,Unknown,Haryana,MANDI032,PRIVATE
2026-07-16,Unknown,26.95949152542373,1383.27,58.85454545454545,31,Unknown,Haryana,MANDI039,APMC
2026-07-16,Unknown,26.95949152542373,1383.27,58.85454545454545,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-17,Unknown,24.898867924528304,1321.14,63.191489361702125,34,Unknown,Punjab,MANDI017,PRIVATE
2026-07-17,Unknown,24.898867924528304,1321.14,63.191489361702125,34,Unknown,Haryana,MANDI032,PRIVATE
2026-07-17,Unknown,24.898867924528304,1321.14,63.191489361702125,34,Unknown,Haryana,MANDI039,APMC
2026-07-17,Unknown,24.898867924528304,1321.14,63.191489361702125,34,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-18,Unknown,28.5645,923.8199999999999,61.5945945945946,29,Unknown,Punjab,MANDI017,PRIVATE
2026-07-18,Unknown,28.5645,923.8199999999999,61.5945945945946,29,Unknown,Haryana,MANDI032,PRIVATE
2026-07-18,Unknown,28.5645,923.8199999999999,61.5945945945946,29,Unknown,Haryana,MANDI039,APMC
2026-07-18,Unknown,28.5645,923.8199999999999,61.5945945945946,29,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-19,Unknown,25.61063829787234,1019.16,57.785714285714285,30,Unknown,Punjab,MANDI017,PRIVATE
2026-07-19,Unknown,25.61063829787234,1019.16,57.785714285714285,30,Unknown,Haryana,MANDI032,PRIVATE
2026-07-19,Unknown,25.61063829787234,1019.16,57.785714285714285,30,Unknown,Haryana,MANDI039,APMC
2026-07-19,Unknown,25.61063829787234,1019.16,57.785714285714285,30,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-20,Unknown,27.420392156862746,1257.95,63.422222222222224,31,Unknown,Punjab,MANDI017,PRIVATE
2026-07-20,Unknown,27.420392156862746,1257.95,63.422222222222224,31,Unknown,Haryana,MANDI032,PRIVATE
2026-07-20,Unknown,27.420392156862746,1257.95,63.422222222222224,31,Unknown,Haryana,MANDI039,APMC
2026-07-20,Unknown,27.420392156862746,1257.95,63.422222222222224,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-21,Unknown,28.849787234042555,1218.88,62.7,32,Unknown,Punjab,MANDI017,PRIVATE
2026-07-21,Unknown,28.849787234042555,1218.88,62.7,32,Unknown,Haryana,MANDI032,PRIVATE
2026-07-21,Unknown,28.849787234042555,1218.88,62.7,32,Unknown,Haryana,MANDI039,APMC
2026-07-21,Unknown,28.849787234042555,1218.88,62.7,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-22,Unknown,28.51490566037736,1107.27,60.875,34,Unknown,Punjab,MANDI017,PRIVATE
2026-07-22,Unknown,28.51490566037736,1107.27,60.875,34,Unknown,Haryana,MANDI032,PRIVATE
2026-07-22,Unknown,28.51490566037736,1107.27,60.875,34,Unknown,Haryana,MANDI039,APMC
2026-07-22,Unknown,28.51490566037736,1107.27,60.875,34,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-23,Unknown,25.994415584415584,1794.16,65.55072463768116,39,Unknown,Punjab,MANDI017,PRIVATE
2026-07-23,Unknown,25.994415584415584,1794.16,65.55072463768116,39,Unknown,Haryana,MANDI032,PRIVATE
2026-07-23,Unknown,25.994415584415584,1794.16,65.55072463768116,39,Unknown,Haryana,MANDI039,APMC
2026-07-23,Unknown,25.994415584415584,1794.16,65.55072463768116,39,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-24,Unknown,27.250151515151515,1322.11,65.52380952380952,39,Unknown,Punjab,MANDI017,PRIVATE
2026-07-24,Unknown,27.250151515151515,1322.11,65.52380952380952,39,Unknown,Haryana,MANDI032,PRIVATE
2026-07-24,Unknown,27.250151515151515,1322.11,65.52380952380952,39,Unknown,Haryana,MANDI039,APMC
2026-07-24,Unknown,27.250151515151515,1322.11,65.52380952380952,39,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-25,Unknown,26.80574074074074,1348.34,59.42857142857143,35,Unknown,Punjab,MANDI017,PRIVATE
2026-07-25,Unknown,26.80574074074074,1348.34,59.42857142857143,35,Unknown,Haryana,MANDI032,PRIVATE
2026-07-25,Unknown,26.80574074074074,1348.34,59.42857142857143,35,Unknown,Haryana,MANDI039,APMC
2026-07-25,Unknown,26.80574074074074,1348.34,59.42857142857143,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-26,Unknown,24.924285714285713,1164.76,64.15217391304348,31,Unknown,Punjab,MANDI017,PRIVATE
2026-07-26,Unknown,24.924285714285713,1164.76,64.15217391304348,31,Unknown,Haryana,MANDI032,PRIVATE
2026-07-26,Unknown,24.924285714285713,1164.76,64.15217391304348,31,Unknown,Haryana,MANDI039,APMC
2026-07-26,Unknown,24.924285714285713,1164.76,64.15217391304348,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-27,Unknown,27.1134693877551,1063.08,60.61702127659574,32,Unknown,Punjab,MANDI017,PRIVATE
2026-07-27,Unknown,27.1134693877551,1063.08,60.61702127659574,32,Unknown,Haryana,MANDI032,PRIVATE
2026-07-27,Unknown,27.1134693877551,1063.08,60.61702127659574,32,Unknown,Haryana,MANDI039,APMC
2026-07-27,Unknown,27.1134693877551,1063.08,60.61702127659574,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-28,Unknown,27.04348837209302,1002.2,62.13157894736842,31,Unknown,Punjab,MANDI017,PRIVATE
2026-07-28,Unknown,27.04348837209302,1002.2,62.13157894736842,31,Unknown,Haryana,MANDI032,PRIVATE
2026-07-28,Unknown,27.04348837209302,1002.2,62.13157894736842,31,Unknown,Haryana,MANDI039,APMC
2026-07-28,Unknown,27.04348837209302,1002.2,62.13157894736842,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-29,Unknown,27.737714285714283,955.6,57.90909090909091,25,Unknown,Punjab,MANDI017,PRIVATE
2026-07-29,Unknown,27.737714285714283,955.6,57.90909090909091,25,Unknown,Haryana,MANDI032,PRIVATE
2026-07-29,Unknown,27.737714285714283,955.6,57.90909090909091,25,Unknown,Haryana,MANDI039,APMC
2026-07-29,Unknown,27.737714285714283,955.6,57.90909090909091,25,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-30,Unknown,27.402244897959186,1126.75,66.02173913043478,31,Unknown,Punjab,MANDI017,PRIVATE
2026-07-30,Unknown,27.402244897959186,1126.75,66.02173913043478,31,Unknown,Haryana,MANDI032,PRIVATE
2026-07-30,Unknown,27.402244897959186,1126.75,66.02173913043478,31,Unknown,Haryana,MANDI039,APMC
2026-07-30,Unknown,27.402244897959186,1126.75,66.02173913043478,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-07-31,Unknown,28.133454545454544,1309.36,57.0,30,Unknown,Punjab,MANDI017,PRIVATE
2026-07-31,Unknown,28.133454545454544,1309.36,57.0,30,Unknown,Haryana,MANDI032,PRIVATE
2026-07-31,Unknown,28.133454545454544,1309.36,57.0,30,Unknown,Haryana,MANDI039,APMC
2026-07-31,Unknown,28.133454545454544,1309.36,57.0,30,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-01,Unknown,27.85090909090909,1130.2,63.1219512195122,31,Unknown,Punjab,MANDI017,PRIVATE
2026-08-01,Unknown,27.85090909090909,1130.2,63.1219512195122,31,Unknown,Haryana,MANDI032,PRIVATE
2026-08-01,Unknown,27.85090909090909,1130.2,63.1219512195122,31,Unknown,Haryana,MANDI039,APMC
2026-08-01,Unknown,27.85090909090909,1130.2,63.1219512195122,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-02,Unknown,26.243870967741934,1335.79,64.25925925925925,34,Unknown,Punjab,MANDI017,PRIVATE
2026-08-02,Unknown,26.243870967741934,1335.79,64.25925925925925,34,Unknown,Haryana,MANDI032,PRIVATE
2026-08-02,Unknown,26.243870967741934,1335.79,64.25925925925925,34,Unknown,Haryana,MANDI039,APMC
2026-08-02,Unknown,26.243870967741934,1335.79,64.25925925925925,34,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-03,Unknown,26.222857142857144,1215.94,59.977777777777774,31,Unknown,Punjab,MANDI017,PRIVATE
2026-08-03,Unknown,26.222857142857144,1215.94,59.977777777777774,31,Unknown,Haryana,MANDI032,PRIVATE
2026-08-03,Unknown,26.222857142857144,1215.94,59.977777777777774,31,Unknown,Haryana,MANDI039,APMC
2026-08-03,Unknown,26.222857142857144,1215.94,59.977777777777774,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-04,Unknown,28.06796875,1589.01,58.74576271186441,36,Unknown,Punjab,MANDI017,PRIVATE
2026-08-04,Unknown,28.06796875,1589.01,58.74576271186441,36,Unknown,Haryana,MANDI032,PRIVATE
2026-08-04,Unknown,28.06796875,1589.01,58.74576271186441,36,Unknown,Haryana,MANDI039,APMC
2026-08-04,Unknown,28.06796875,1589.01,58.74576271186441,36,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-05,Unknown,27.909565217391304,1170.93,64.04878048780488,30,Unknown,Punjab,MANDI017,PRIVATE
2026-08-05,Unknown,27.909565217391304,1170.93,64.04878048780488,30,Unknown,Haryana,MANDI032,PRIVATE
2026-08-05,Unknown,27.909565217391304,1170.93,64.04878048780488,30,Unknown,Haryana,MANDI039,APMC
2026-08-05,Unknown,27.909565217391304,1170.93,64.04878048780488,30,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-06,Unknown,23.63653846153846,1314.6200000000001,59.145833333333336,33,Unknown,Punjab,MANDI017,PRIVATE
2026-08-06,Unknown,23.63653846153846,1314.6200000000001,59.145833333333336,33,Unknown,Haryana,MANDI032,PRIVATE
2026-08-06,Unknown,23.63653846153846,1314.6200000000001,59.145833333333336,33,Unknown,Haryana,MANDI039,APMC
2026-08-06,Unknown,23.63653846153846,1314.6200000000001,59.145833333333336,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-07,Unknown,28.283050847457627,1441.71,61.88461538461539,35,Unknown,Punjab,MANDI017,PRIVATE
2026-08-07,Unknown,28.283050847457627,1441.71,61.88461538461539,35,Unknown,Haryana,MANDI032,PRIVATE
2026-08-07,Unknown,28.283050847457627,1441.71,61.88461538461539,35,Unknown,Haryana,MANDI039,APMC
2026-08-07,Unknown,28.283050847457627,1441.71,61.88461538461539,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-08,Unknown,28.159310344827585,1323.65,64.38461538461539,37,Unknown,Punjab,MANDI017,PRIVATE
2026-08-08,Unknown,28.159310344827585,1323.65,64.38461538461539,37,Unknown,Haryana,MANDI032,PRIVATE
2026-08-08,Unknown,28.159310344827585,1323.65,64.38461538461539,37,Unknown,Haryana,MANDI039,APMC
2026-08-08,Unknown,28.159310344827585,1323.65,64.38461538461539,37,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-09,Unknown,26.4475,1034.85,59.53658536585366,33,Unknown,Punjab,MANDI017,PRIVATE
2026-08-09,Unknown,26.4475,1034.85,59.53658536585366,33,Unknown,Haryana,MANDI032,PRIVATE
2026-08-09,Unknown,26.4475,1034.85,59.53658536585366,33,Unknown,Haryana,MANDI039,APMC
2026-08-09,Unknown,26.4475,1034.85,59.53658536585366,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-10,Unknown,26.518524590163935,1579.44,67.18518518518519,37,Unknown,Punjab,MANDI017,PRIVATE
2026-08-10,Unknown,26.518524590163935,1579.44,67.18518518518519,37,Unknown,Haryana,MANDI032,PRIVATE
2026-08-10,Unknown,26.518524590163935,1579.44,67.18518518518519,37,Unknown,Haryana,MANDI039,APMC
2026-08-10,Unknown,26.518524590163935,1579.44,67.18518518518519,37,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-11,Unknown,26.925362318840577,1731.43,64.13333333333334,40,Unknown,Punjab,MANDI017,PRIVATE
2026-08-11,Unknown,26.925362318840577,1731.43,64.13333333333334,40,Unknown,Haryana,MANDI032,PRIVATE
2026-08-11,Unknown,26.925362318840577,1731.43,64.13333333333334,40,Unknown,Haryana,MANDI039,APMC
2026-08-11,Unknown,26.925362318840577,1731.43,64.13333333333334,40,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-12,Unknown,29.27978260869565,1215.69,59.74418604651163,29,Unknown,Punjab,MANDI017,PRIVATE
2026-08-12,Unknown,29.27978260869565,1215.69,59.74418604651163,29,Unknown,Haryana,MANDI032,PRIVATE
2026-08-12,Unknown,29.27978260869565,1215.69,59.74418604651163,29,Unknown,Haryana,MANDI039,APMC
2026-08-12,Unknown,29.27978260869565,1215.69,59.74418604651163,29,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-13,Unknown,27.75969230769231,1426.34,66.25862068965517,36,Unknown,Punjab,MANDI017,PRIVATE
2026-08-13,Unknown,27.75969230769231,1426.34,66.25862068965517,36,Unknown,Haryana,MANDI032,PRIVATE
2026-08-13,Unknown,27.75969230769231,1426.34,66.25862068965517,36,Unknown,Haryana,MANDI039,APMC
2026-08-13,Unknown,27.75969230769231,1426.34,66.25862068965517,36,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-14,Unknown,26.26890625,1564.54,59.69090909090909,39,Unknown,Punjab,MANDI017,PRIVATE
2026-08-14,Unknown,26.26890625,1564.54,59.69090909090909,39,Unknown,Haryana,MANDI032,PRIVATE
2026-08-14,Unknown,26.26890625,1564.54,59.69090909090909,39,Unknown,Haryana,MANDI039,APMC
2026-08-14,Unknown,26.26890625,1564.54,59.69090909090909,39,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-15,Unknown,27.051320754716983,1539.29,62.54545454545455,36,Unknown,Punjab,MANDI017,PRIVATE
2026-08-15,Unknown,27.051320754716983,1539.29,62.54545454545455,36,Unknown,Haryana,MANDI032,PRIVATE
2026-08-15,Unknown,27.051320754716983,1539.29,62.54545454545455,36,Unknown,Haryana,MANDI039,APMC
2026-08-15,Unknown,27.051320754716983,1539.29,62.54545454545455,36,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-16,Unknown,27.28925,997.09,57.75675675675676,25,Unknown,Punjab,MANDI017,PRIVATE
2026-08-16,Unknown,27.28925,997.09,57.75675675675676,25,Unknown,Haryana,MANDI032,PRIVATE
2026-08-16,Unknown,27.28925,997.09,57.75675675675676,25,Unknown,Haryana,MANDI039,APMC
2026-08-16,Unknown,27.28925,997.09,57.75675675675676,25,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-17,Unknown,28.684150943396226,1072.41,61.0,35,Unknown,Punjab,MANDI017,PRIVATE
2026-08-17,Unknown,28.684150943396226,1072.41,61.0,35,Unknown,Haryana,MANDI032,PRIVATE
2026-08-17,Unknown,28.684150943396226,1072.41,61.0,35,Unknown,Haryana,MANDI039,APMC
2026-08-17,Unknown,28.684150943396226,1072.41,61.0,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-18,Unknown,27.147719298245615,1292.48,58.05769230769231,32,Unknown,Punjab,MANDI017,PRIVATE
2026-08-18,Unknown,27.147719298245615,1292.48,58.05769230769231,32,Unknown,Haryana,MANDI032,PRIVATE
2026-08-18,Unknown,27.147719298245615,1292.48,58.05769230769231,32,Unknown,Haryana,MANDI039,APMC
2026-08-18,Unknown,27.147719298245615,1292.48,58.05769230769231,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-19,Unknown,26.85203125,1547.12,62.473684210526315,35,Unknown,Punjab,MANDI017,PRIVATE
2026-08-19,Unknown,26.85203125,1547.12,62.473684210526315,35,Unknown,Haryana,MANDI032,PRIVATE
2026-08-19,Unknown,26.85203125,1547.12,62.473684210526315,35,Unknown,Haryana,MANDI039,APMC
2026-08-19,Unknown,26.85203125,1547.12,62.473684210526315,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-20,Unknown,28.713061224489795,1410.88,61.34090909090909,27,Unknown,Punjab,MANDI017,PRIVATE
2026-08-20,Unknown,28.713061224489795,1410.88,61.34090909090909,27,Unknown,Haryana,MANDI032,PRIVATE
2026-08-20,Unknown,28.713061224489795,1410.88,61.34090909090909,27,Unknown,Haryana,MANDI039,APMC
2026-08-20,Unknown,28.713061224489795,1410.88,61.34090909090909,27,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-21,Unknown,29.061851851851852,1354.15,57.9,35,Unknown,Punjab,MANDI017,PRIVATE
2026-08-21,Unknown,29.061851851851852,1354.15,57.9,35,Unknown,Haryana,MANDI032,PRIVATE
2026-08-21,Unknown,29.061851851851852,1354.15,57.9,35,Unknown,Haryana,MANDI039,APMC
2026-08-21,Unknown,29.061851851851852,1354.15,57.9,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-22,Unknown,26.266000000000002,1320.52,59.26086956521739,36,Unknown,Punjab,MANDI017,PRIVATE
2026-08-22,Unknown,26.266000000000002,1320.52,59.26086956521739,36,Unknown,Haryana,MANDI032,PRIVATE
2026-08-22,Unknown,26.266000000000002,1320.52,59.26086956521739,36,Unknown,Haryana,MANDI039,APMC
2026-08-22,Unknown,26.266000000000002,1320.52,59.26086956521739,36,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-23,Unknown,26.53372881355932,1365.33,66.11320754716981,36,Unknown,Punjab,MANDI017,PRIVATE
2026-08-23,Unknown,26.53372881355932,1365.33,66.11320754716981,36,Unknown,Haryana,MANDI032,PRIVATE
2026-08-23,Unknown,26.53372881355932,1365.33,66.11320754716981,36,Unknown,Haryana,MANDI039,APMC
2026-08-23,Unknown,26.53372881355932,1365.33,66.11320754716981,36,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-24,Unknown,25.386981132075473,1299.64,61.36363636363637,32,Unknown,Punjab,MANDI017,PRIVATE
2026-08-24,Unknown,25.386981132075473,1299.64,61.36363636363637,32,Unknown,Haryana,MANDI032,PRIVATE
2026-08-24,Unknown,25.386981132075473,1299.64,61.36363636363637,32,Unknown,Haryana,MANDI039,APMC
2026-08-24,Unknown,25.386981132075473,1299.64,61.36363636363637,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-25,Unknown,26.34584905660377,1244.26,62.645833333333336,31,Unknown,Punjab,MANDI017,PRIVATE
2026-08-25,Unknown,26.34584905660377,1244.26,62.645833333333336,31,Unknown,Haryana,MANDI032,PRIVATE
2026-08-25,Unknown,26.34584905660377,1244.26,62.645833333333336,31,Unknown,Haryana,MANDI039,APMC
2026-08-25,Unknown,26.34584905660377,1244.26,62.645833333333336,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-26,Unknown,30.062916666666666,1184.04,55.41463414634146,33,Unknown,Punjab,MANDI017,PRIVATE
2026-08-26,Unknown,30.062916666666666,1184.04,55.41463414634146,33,Unknown,Haryana,MANDI032,PRIVATE
2026-08-26,Unknown,30.062916666666666,1184.04,55.41463414634146,33,Unknown,Haryana,MANDI039,APMC
2026-08-26,Unknown,30.062916666666666,1184.04,55.41463414634146,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-27,Unknown,28.71,1289.41,63.609756097560975,32,Unknown,Punjab,MANDI017,PRIVATE
2026-08-27,Unknown,28.71,1289.41,63.609756097560975,32,Unknown,Haryana,MANDI032,PRIVATE
2026-08-27,Unknown,28.71,1289.41,63.609756097560975,32,Unknown,Haryana,MANDI039,APMC
2026-08-27,Unknown,28.71,1289.41,63.609756097560975,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-28,Unknown,26.81155172413793,1596.41,62.68518518518518,34,Unknown,Punjab,MANDI017,PRIVATE
2026-08-28,Unknown,26.81155172413793,1596.41,62.68518518518518,34,Unknown,Haryana,MANDI032,PRIVATE
2026-08-28,Unknown,26.81155172413793,1596.41,62.68518518518518,34,Unknown,Haryana,MANDI039,APMC
2026-08-28,Unknown,26.81155172413793,1596.41,62.68518518518518,34,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-29,Unknown,27.203541666666666,1287.41,62.68181818181818,30,Unknown,Punjab,MANDI017,PRIVATE
2026-08-29,Unknown,27.203541666666666,1287.41,62.68181818181818,30,Unknown,Haryana,MANDI032,PRIVATE
2026-08-29,Unknown,27.203541666666666,1287.41,62.68181818181818,30,Unknown,Haryana,MANDI039,APMC
2026-08-29,Unknown,27.203541666666666,1287.41,62.68181818181818,30,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-08-30,Unknown,28.10871794871795,932.82,59.421052631578945,26,Unknown,Punjab,MANDI017,PRIVATE
